timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T2816,3.315,3.459,2.574,4.73
T2817,3.365,3.459,2.574,4.662
T2818,3.354,3.459,2.574,4.677
T2819,3.365,3.459,2.574,4.662
T2820,3.365,3.459,2.574,4.662
T2821,3.404,3.459,2.574,4.608
T2822,3.468,3.459,2.574,4.525
T2823,3.468,3.459,2.574,4.525
T2824,3.492,3.459,2.574,4.494
T2825,3.393,3.459,2.574,4.624
T2826,3.37,3.459,2.574,4.654
T2827,3.354,3.459,2.574,4.677
T2828,3.337,3.459,2.574,4.7
T2829,3.332,3.459,2.574,4.707
T2830,3.315,3.459,2.574,4.73
T2831,3.31,3.459,2.574,4.738
T2832,3.273,3.459,2.574,4.791
T2833,3.267,3.459,2.574,4.799
T2834,3.236,3.459,2.574,4.845
T2835,3.231,3.459,2.574,4.852
T2836,3.216,3.459,2.574,4.875
T2837,3.196,3.459,2.574,4.906
T2838,3.176,3.459,2.574,4.936
T2839,3.166,3.459,2.574,4.951
T2840,3.181,3.459,2.574,4.928
T2841,3.201,3.459,2.574,4.898
T2842,3.196,3.459,2.574,4.906
T2843,3.211,3.459,2.574,4.883
T2844,3.216,3.459,2.574,4.875
T2845,3.221,3.459,2.574,4.868
T2846,3.211,3.459,2.574,4.883
T2847,3.196,3.459,2.574,4.906
T2848,3.171,3.459,2.574,4.944
T2849,3.166,3.459,2.574,4.951
T2850,3.151,3.459,2.574,4.974
T2851,3.122,3.459,2.574,5.02
T2852,3.084,3.459,2.574,5.081
T2853,3.075,3.459,2.574,5.096
T2854,3.089,3.459,2.574,5.073
T2855,3.094,3.459,2.574,5.066
T2856,3.117,3.459,2.574,5.028
T2857,3.127,3.459,2.574,5.012
T2858,3.127,3.459,2.574,5.012
T2859,3.127,3.459,2.574,5.012
T2860,3.117,3.459,2.574,5.028
T2861,3.108,3.459,2.574,5.043
T2862,3.122,3.459,2.574,5.02
T2863,3.137,3.459,2.574,4.997
T2864,3.161,3.459,2.574,4.959
T2865,3.176,3.459,2.574,4.936
T2866,3.201,3.459,2.574,4.898
T2867,3.221,3.459,2.574,4.868
T2868,3.226,3.459,2.574,4.86
T2869,3.236,3.459,2.574,4.845
T2870,3.252,3.459,2.574,4.822
T2871,3.252,3.459,2.574,4.822
T2872,3.273,3.459,2.574,4.791
T2873,3.31,3.459,2.574,4.738
T2874,3.337,3.459,2.574,4.7
T2875,3.359,3.459,2.574,4.669
T2876,3.305,3.459,2.574,4.746
T2877,3.257,3.459,2.574,4.814
T2878,3.201,3.459,2.574,4.898
T2879,3.151,3.459,2.574,4.974
T2880,3.117,3.459,2.574,5.028
T2881,3.137,3.459,2.574,4.997
T2882,3.226,3.459,2.574,4.86
T2883,3.196,3.459,2.574,4.906
T2884,3.226,3.459,2.574,4.86
T2885,3.176,3.459,2.574,4.936
T2886,3.186,3.459,2.574,4.921
T2887,3.221,3.459,2.574,4.868
T2888,3.236,3.459,2.574,4.845
T2889,3.247,3.459,2.574,4.829
T2890,3.289,3.459,2.574,4.768
T2891,3.337,3.459,2.574,4.7
T2892,3.343,3.459,2.574,4.692
T2893,3.393,3.459,2.574,4.624
T2894,3.365,3.459,2.574,4.662
T2895,3.354,3.459,2.574,4.677
T2896,3.41,3.459,2.574,4.601
T2897,3.41,3.459,2.574,4.601
T2898,3.381,3.459,2.574,4.639
T2899,3.348,3.459,2.574,4.685
T2900,3.31,3.459,2.574,4.738
T2901,3.299,3.459,2.574,4.753
T2902,3.289,3.459,2.574,4.768
T2903,3.294,3.459,2.574,4.761
T2904,3.283,3.459,2.574,4.776
T2905,3.247,3.459,2.574,4.829
T2906,3.247,3.459,2.574,4.829
T2907,3.257,3.459,2.574,4.814
T2908,3.262,3.459,2.574,4.807
T2909,3.186,3.459,2.574,4.921
T2910,3.211,3.459,2.574,4.883
T2911,3.294,3.459,2.574,4.761
T2912,3.343,3.459,2.574,4.692
T2913,3.359,3.459,2.574,4.669
T2914,3.404,3.459,2.574,4.608
T2915,3.321,3.459,2.574,4.723
T2916,3.236,3.459,2.574,4.845
T2917,3.299,3.459,2.574,4.753
T2918,3.41,3.459,2.574,4.601
T2919,3.416,3.459,2.574,4.593
T2920,3.398,3.459,2.574,4.616
T2921,3.387,3.459,2.574,4.631
T2922,3.387,3.459,2.574,4.631
T2923,3.416,3.459,2.574,4.593
T2924,3.365,3.459,2.574,4.662
T2925,3.31,3.459,2.574,4.738
T2926,3.294,3.459,2.574,4.761
T2927,3.294,3.459,2.574,4.761
T2928,3.278,3.459,2.574,4.784
T2929,3.257,3.459,2.574,4.814
T2930,3.236,3.459,2.574,4.845
T2931,3.226,3.459,2.574,4.86
T2932,3.191,3.459,2.574,4.913
T2933,3.151,3.459,2.574,4.974
T2934,3.231,3.515,2.574,4.852
T2935,3.279,3.54,2.613,4.814
T2936,3.328,3.54,2.613,4.746
T2937,3.383,3.54,2.613,4.669
T2938,3.44,3.54,2.613,4.593
T2939,3.549,3.54,2.613,4.456
T2940,3.586,3.54,2.613,4.41
T2941,3.586,3.54,2.613,4.41
T2942,3.567,3.54,2.613,4.433
T2943,3.573,3.54,2.613,4.426
T2944,3.58,3.54,2.613,4.418
T2945,3.567,3.54,2.613,4.433
T2946,3.586,3.54,2.613,4.41
T2947,3.536,3.54,2.613,4.471
T2948,3.476,3.54,2.613,4.547
T2949,3.372,3.54,2.613,4.685
T2950,3.328,3.54,2.613,4.746
T2951,3.253,3.54,2.613,4.852
T2952,3.187,3.54,2.613,4.951
T2953,3.202,3.54,2.613,4.928
T2954,3.157,3.54,2.613,4.997
T2955,3.123,3.54,2.613,5.05
T2956,3.109,3.54,2.613,5.073
T2957,3.095,3.54,2.613,5.096
T2958,3.152,3.54,2.613,5.005
T2959,3.222,3.54,2.613,4.898
T2960,3.274,3.54,2.613,4.822
T2961,3.35,3.54,2.613,4.715
T2962,3.406,3.54,2.613,4.639
T2963,3.435,3.54,2.613,4.601
T2964,3.458,3.54,2.613,4.57
T2965,3.482,3.54,2.613,4.54
T2966,3.512,3.54,2.613,4.502
T2967,3.506,3.54,2.613,4.509
T2968,3.512,3.54,2.613,4.502
T2969,3.5,3.54,2.613,4.517
T2970,3.429,3.54,2.613,4.608
T2971,3.339,3.54,2.613,4.73
T2972,3.312,3.54,2.613,4.768
T2973,3.258,3.54,2.613,4.845
T2974,3.227,3.54,2.613,4.89
T2975,3.212,3.54,2.613,4.913
T2976,3.187,3.54,2.613,4.951
T2977,3.167,3.54,2.613,4.982
T2978,3.157,3.54,2.613,4.997
T2979,3.157,3.54,2.613,4.997
T2980,3.143,3.54,2.613,5.02
T2981,3.157,3.54,2.613,4.997
T2982,3.182,3.54,2.613,4.959
T2983,3.222,3.54,2.613,4.898
T2984,3.253,3.54,2.613,4.852
T2985,3.274,3.54,2.613,4.822
T2986,3.306,3.54,2.613,4.776
T2987,3.328,3.54,2.613,4.746
T2988,3.361,3.54,2.613,4.7
T2989,3.383,3.54,2.613,4.669
T2990,3.394,3.54,2.613,4.654
T2991,3.423,3.54,2.613,4.616
T2992,3.44,3.54,2.613,4.593
T2993,3.476,3.54,2.613,4.547
T2994,3.482,3.54,2.613,4.54
T2995,3.446,3.54,2.613,4.586
T2996,3.389,3.54,2.613,4.662
T2997,3.344,3.54,2.613,4.723
T2998,3.306,3.54,2.613,4.776
T2999,3.29,3.54,2.613,4.799
T3000,3.269,3.54,2.613,4.829
T3001,3.253,3.54,2.613,4.852
T3002,3.238,3.54,2.613,4.875
T3003,3.207,3.54,2.613,4.921
T3004,3.167,3.54,2.613,4.982
T3005,3.157,3.54,2.613,4.997
T3006,3.207,3.54,2.613,4.921
T3007,3.269,3.54,2.613,4.829
T3008,3.344,3.54,2.613,4.723
T3009,3.378,3.54,2.613,4.677
T3010,3.406,3.54,2.613,4.639
T3011,3.44,3.54,2.613,4.593
T3012,3.452,3.54,2.613,4.578
T3013,3.494,3.54,2.613,4.525
T3014,3.536,3.54,2.613,4.471
T3015,3.586,3.54,2.613,4.41
T3016,3.586,3.54,2.613,4.41
T3017,3.573,3.54,2.613,4.426
T3018,3.53,3.54,2.613,4.479
T3019,3.482,3.54,2.613,4.54
T3020,3.452,3.54,2.613,4.578
T3021,3.4,3.54,2.613,4.647
T3022,3.366,3.54,2.613,4.692
T3023,3.333,3.54,2.613,4.738
T3024,3.306,3.54,2.613,4.776
T3025,3.29,3.54,2.613,4.799
T3026,3.274,3.54,2.613,4.822
T3027,3.258,3.54,2.613,4.845
T3028,3.253,3.54,2.613,4.852
T3029,3.243,3.54,2.613,4.868
T3030,3.279,3.54,2.613,4.814
T3031,3.339,3.54,2.613,4.73
T3032,3.394,3.54,2.613,4.654
T3033,3.464,3.54,2.613,4.563
T3034,3.536,3.54,2.613,4.471
T3035,3.605,3.54,2.613,4.387
T3036,3.644,3.54,2.613,4.342
T3037,3.664,3.54,2.613,4.319
T3038,3.684,3.54,2.613,4.296
T3039,3.677,3.54,2.613,4.304
T3040,3.684,3.54,2.613,4.296
T3041,3.684,3.54,2.613,4.296
T3042,3.684,3.54,2.613,4.296
T3043,3.657,3.54,2.613,4.326
T3044,3.58,3.54,2.613,4.418
T3045,3.429,3.54,2.613,4.608
T3046,3.394,3.54,2.613,4.654
T3047,3.394,3.54,2.613,4.654
T3048,3.372,3.54,2.613,4.685
T3049,3.344,3.54,2.613,4.723
T3050,3.317,3.54,2.613,4.761
T3051,3.253,3.54,2.613,4.852
T3052,3.207,3.54,2.613,4.921
T3053,3.138,3.54,2.613,5.028
T3054,3.202,3.54,2.613,4.928
T3055,3.274,3.54,2.613,4.822
T3056,3.333,3.54,2.613,4.738
T3057,3.4,3.54,2.613,4.647
T3058,3.446,3.54,2.613,4.586
T3059,3.518,3.54,2.613,4.494
T3060,3.637,3.54,2.613,4.349
T3061,3.697,3.54,2.613,4.281
T3062,3.794,3.54,2.613,4.174
T3063,3.808,3.54,2.613,4.159
T3064,3.808,3.54,2.613,4.159
T3065,3.851,3.54,2.613,4.113
T3066,3.829,3.54,2.613,4.136
T3067,3.815,3.54,2.613,4.151
T3068,3.724,3.54,2.613,4.25
T3069,3.637,3.54,2.613,4.349
T3070,3.512,3.54,2.613,4.502
T3071,3.435,3.54,2.613,4.601
T3072,3.355,3.54,2.613,4.707
T3073,3.227,3.54,2.613,4.89
T3074,3.237,3.564,2.65,4.906
T3075,3.243,3.564,2.65,4.898
T3076,3.248,3.564,2.65,4.89
T3077,3.274,3.564,2.65,4.852
T3078,3.355,3.564,2.65,4.738
T3079,3.406,3.564,2.65,4.669
T3080,3.452,3.564,2.65,4.608
T3081,3.512,3.564,2.65,4.532
T3082,3.567,3.564,2.65,4.464
T3083,3.638,3.564,2.65,4.38
T3084,3.745,3.564,2.65,4.258
T3085,3.808,3.564,2.65,4.189
T3086,3.823,3.564,2.65,4.174
T3087,3.731,3.564,2.65,4.273
T3088,3.718,3.564,2.65,4.288
T3089,3.697,3.564,2.65,4.311
T3090,3.684,3.564,2.65,4.326
T3091,3.644,3.564,2.65,4.372
T3092,3.586,3.564,2.65,4.441
T3093,3.53,3.564,2.65,4.509
T3094,3.488,3.564,2.65,4.563
T3095,3.47,3.564,2.65,4.586
T3096,3.458,3.564,2.65,4.601
T3097,3.47,3.564,2.65,4.586
T3098,3.488,3.564,2.65,4.563
T3099,3.476,3.564,2.65,4.578
T3100,3.476,3.564,2.65,4.578
T3101,3.476,3.564,2.65,4.578
T3102,3.488,3.564,2.65,4.563
T3103,3.53,3.564,2.65,4.509
T3104,3.543,3.564,2.65,4.494
T3105,3.536,3.564,2.65,4.502
T3106,3.638,3.564,2.65,4.38
T3107,3.664,3.564,2.65,4.349
T3108,3.823,3.564,2.65,4.174
T3109,3.874,3.564,2.65,4.121
T3110,3.859,3.564,2.65,4.136
T3111,3.844,3.564,2.65,4.151
T3112,3.837,3.564,2.65,4.159
T3113,3.691,3.564,2.65,4.319
T3114,3.586,3.564,2.65,4.441
T3115,3.458,3.564,2.65,4.601
T3116,3.383,3.564,2.65,4.7
T3117,3.344,3.564,2.65,4.753
T3118,3.306,3.564,2.65,4.807
T3119,3.301,3.564,2.65,4.814
T3120,3.306,3.564,2.65,4.807
T3121,3.317,3.625,2.65,4.791
T3122,3.306,3.625,2.65,4.807
T3123,3.29,3.625,2.65,4.829
T3124,3.279,3.625,2.65,4.845
T3125,3.227,3.625,2.65,4.921
T3126,3.182,3.625,2.65,4.989
T3127,3.162,3.625,2.65,5.02
T3128,3.177,3.625,2.65,4.997
T3129,3.207,3.625,2.65,4.951
T3130,3.243,3.625,2.65,4.898
T3131,3.29,3.625,2.65,4.829
T3132,3.322,3.625,2.65,4.784
T3133,3.344,3.625,2.65,4.753
T3134,3.344,3.625,2.65,4.753
T3135,3.35,3.625,2.65,4.746
T3136,3.339,3.625,2.65,4.761
T3137,3.333,3.625,2.65,4.768
T3138,3.317,3.625,2.65,4.791
T3139,3.29,3.625,2.65,4.829
T3140,3.243,3.625,2.65,4.898
T3141,3.202,3.625,2.65,4.959
T3142,3.167,3.625,2.65,5.012
T3143,3.142,3.625,2.65,5.05
T3144,3.09,3.625,2.65,5.134
T3145,3.03,3.625,2.65,5.233
T3146,2.942,3.625,2.65,5.386
T3147,2.981,3.625,2.65,5.317
T3148,3.034,3.625,2.65,5.226
T3149,3.052,3.625,2.65,5.195
T3150,3.128,3.625,2.65,5.073
T3151,3.197,3.625,2.65,4.967
T3152,3.263,3.625,2.65,4.868
T3153,3.306,3.625,2.65,4.807
T3154,3.35,3.625,2.65,4.746
T3155,3.35,3.625,2.65,4.746
T3156,3.366,3.625,2.65,4.723
T3157,3.458,3.625,2.65,4.601
T3158,3.464,3.625,2.65,4.593
T3159,3.328,3.625,2.65,4.776
T3160,3.237,3.625,2.65,4.906
T3161,3.295,3.625,2.65,4.822
T3162,3.333,3.625,2.65,4.768
T3163,3.295,3.625,2.65,4.822
T3164,3.258,3.625,2.65,4.875
T3165,3.212,3.625,2.65,4.944
T3166,3.182,3.625,2.65,4.989
T3167,3.118,3.625,2.65,5.088
T3168,3.066,3.625,2.65,5.172
T3169,3.052,3.625,2.65,5.195
T3170,3.071,3.625,2.65,5.165
T3171,3.09,3.625,2.65,5.134
T3172,3.099,3.625,2.65,5.119
T3173,3.109,3.625,2.65,5.104
T3174,3.113,3.625,2.65,5.096
T3175,3.162,3.625,2.65,5.02
T3176,3.197,3.625,2.65,4.967
T3177,3.269,3.625,2.65,4.86
T3178,3.311,3.625,2.65,4.799
T3179,3.317,3.625,2.65,4.791
T3180,3.344,3.625,2.65,4.753
T3181,3.389,3.625,2.65,4.692
T3182,3.372,3.625,2.65,4.715
T3183,3.377,3.625,2.65,4.707
T3184,3.389,3.625,2.65,4.692
T3185,3.372,3.625,2.65,4.715
T3186,3.355,3.625,2.65,4.738
T3187,3.344,3.625,2.65,4.753
T3188,3.301,3.625,2.65,4.814
T3189,3.227,3.625,2.65,4.921
T3190,3.182,3.625,2.65,4.989
T3191,3.137,3.625,2.65,5.058
T3192,3.104,3.625,2.65,5.111
T3193,2.985,3.625,2.65,5.309
T3194,2.981,3.625,2.65,5.317
T3195,2.981,3.625,2.65,5.317
T3196,3.03,3.625,2.65,5.233
T3197,3.066,3.625,2.65,5.172
T3198,3.113,3.625,2.65,5.096
T3199,3.202,3.625,2.65,4.959
T3200,3.274,3.625,2.65,4.852
T3201,3.279,3.625,2.65,4.845
T3202,3.35,3.625,2.65,4.746
T3203,3.361,3.625,2.65,4.73
T3204,3.406,3.625,2.65,4.669
T3205,3.423,3.625,2.65,4.647
T3206,3.47,3.625,2.65,4.586
T3207,3.488,3.625,2.65,4.563
T3208,3.518,3.625,2.65,4.525
T3209,3.524,3.625,2.65,4.517
T3210,3.476,3.625,2.65,4.578
T3211,3.452,3.625,2.65,4.608
T3212,3.406,3.625,2.65,4.669
T3213,3.339,3.625,2.65,4.761
T3214,3.279,3.625,2.65,4.845
T3215,3.263,3.625,2.65,4.868
T3216,3.222,3.625,2.65,4.928
T3217,3.192,3.625,2.65,4.974
T3218,3.182,3.625,2.65,4.989
T3219,3.177,3.625,2.65,4.997
T3220,3.217,3.625,2.65,4.936
T3221,3.232,3.625,2.65,4.913
T3222,3.258,3.625,2.65,4.875
T3223,3.306,3.625,2.65,4.807
T3224,3.372,3.625,2.65,4.715
T3225,3.4,3.625,2.65,4.677
T3226,3.417,3.625,2.65,4.654
T3227,3.377,3.625,2.65,4.707
T3228,3.458,3.625,2.65,4.601
T3229,3.512,3.625,2.65,4.532
T3230,3.506,3.625,2.65,4.54
T3231,3.412,3.625,2.65,4.662
T3232,3.458,3.625,2.65,4.601
T3233,3.512,3.625,2.65,4.532
T3234,3.512,3.625,2.65,4.532
T3235,3.512,3.625,2.65,4.532
T3236,3.464,3.625,2.65,4.593
T3237,3.446,3.625,2.65,4.616
T3238,3.417,3.625,2.65,4.654
T3239,3.389,3.625,2.65,4.692
T3240,3.355,3.625,2.65,4.738
T3241,3.285,3.625,2.65,4.837
T3242,3.263,3.625,2.65,4.868
T3243,3.285,3.625,2.65,4.837
T3244,3.295,3.625,2.65,4.822
T3245,3.301,3.625,2.65,4.814
T3246,3.29,3.625,2.65,4.829
T3247,3.339,3.625,2.65,4.761
T3248,3.361,3.625,2.65,4.73
T3249,3.44,3.625,2.65,4.624
T3250,3.482,3.625,2.65,4.57
T3251,3.506,3.625,2.65,4.54
T3252,3.524,3.625,2.65,4.517
T3253,3.536,3.625,2.65,4.502
T3254,3.47,3.625,2.65,4.586
T3255,3.53,3.625,2.65,4.509
T3256,3.53,3.625,2.65,4.509
T3257,3.561,3.625,2.65,4.471
T3258,3.549,3.625,2.65,4.486
T3259,3.5,3.625,2.65,4.547
T3260,3.458,3.625,2.65,4.601
T3261,3.417,3.625,2.65,4.654
T3262,3.394,3.625,2.65,4.685
T3263,3.355,3.625,2.65,4.738
T3264,3.355,3.625,2.65,4.738
T3265,3.35,3.625,2.65,4.746
T3266,3.317,3.625,2.65,4.791
T3267,3.258,3.625,2.65,4.875
T3268,3.248,3.625,2.65,4.89
T3269,3.222,3.625,2.65,4.928
T3270,3.274,3.625,2.65,4.852
T3271,3.311,3.625,2.65,4.799
T3272,3.355,3.625,2.65,4.738
T3273,3.435,3.625,2.65,4.631
T3274,3.458,3.625,2.65,4.601
T3275,3.518,3.625,2.65,4.525
T3276,3.58,3.625,2.65,4.448
T3277,3.677,3.625,2.65,4.334
T3278,3.677,3.625,2.65,4.334
T3279,3.691,3.625,2.65,4.319
T3280,3.684,3.625,2.65,4.326
T3281,3.53,3.625,2.65,4.509
T3282,3.506,3.625,2.65,4.54
T3283,3.518,3.625,2.65,4.525
T3284,3.47,3.625,2.65,4.586
T3285,3.417,3.625,2.65,4.654
T3286,3.389,3.625,2.65,4.692
T3287,3.389,3.625,2.65,4.692
T3288,3.383,3.625,2.65,4.7
T3289,3.383,3.625,2.65,4.7
T3290,3.389,3.625,2.65,4.692
T3291,3.377,3.625,2.65,4.707
T3292,3.366,3.625,2.65,4.723
T3293,3.372,3.625,2.65,4.715
T3294,3.389,3.625,2.65,4.692
T3295,3.423,3.625,2.65,4.647
T3296,3.44,3.625,2.65,4.624
T3297,3.446,3.625,2.65,4.616
T3298,3.476,3.625,2.65,4.578
T3299,3.482,3.625,2.65,4.57
T3300,3.458,3.625,2.65,4.601
T3301,3.423,3.625,2.65,4.647
T3302,3.47,3.625,2.65,4.586
T3303,3.494,3.625,2.65,4.555
T3304,3.458,3.625,2.65,4.601
T3305,3.506,3.625,2.65,4.54
T3306,3.512,3.625,2.65,4.532
T3307,3.518,3.625,2.65,4.525
T3308,3.512,3.625,2.65,4.532
T3309,3.512,3.625,2.65,4.532
T3310,3.506,3.625,2.65,4.54
T3311,3.494,3.687,2.65,4.555
T3312,3.482,3.687,2.65,4.57
T3313,3.476,3.687,2.65,4.578
T3314,3.476,3.687,2.65,4.578
T3315,3.47,3.687,2.65,4.586
T3316,3.464,3.687,2.65,4.593
T3317,3.464,3.687,2.65,4.593
T3318,3.476,3.687,2.65,4.578
T3319,3.476,3.687,2.65,4.578
T3320,3.494,3.687,2.65,4.555
T3321,3.512,3.687,2.65,4.532
T3322,3.518,3.687,2.65,4.525
T3323,3.567,3.687,2.65,4.464
T3324,3.644,3.687,2.65,4.372
T3325,3.644,3.687,2.65,4.372
T3326,3.657,3.687,2.65,4.357
T3327,3.671,3.687,2.65,4.342
T3328,3.671,3.687,2.65,4.342
T3329,3.651,3.687,2.65,4.365
T3330,3.593,3.687,2.65,4.433
T3331,3.58,3.687,2.65,4.448
T3332,3.536,3.687,2.65,4.502
T3333,3.458,3.687,2.65,4.601
T3334,3.389,3.687,2.65,4.692
T3335,3.29,3.687,2.65,4.829
T3336,3.243,3.687,2.65,4.898
T3337,3.212,3.687,2.65,4.944
T3338,3.177,3.687,2.65,4.997
T3339,3.263,3.687,2.65,4.868
T3340,3.274,3.687,2.65,4.852
T3341,3.253,3.687,2.65,4.883
T3342,3.361,3.687,2.65,4.73
T3343,3.412,3.687,2.65,4.662
T3344,3.429,3.687,2.65,4.639
T3345,3.476,3.687,2.65,4.578
T3346,3.506,3.687,2.65,4.54
T3347,3.543,3.687,2.65,4.494
T3348,3.58,3.687,2.65,4.448
T3349,3.612,3.687,2.65,4.41
T3350,3.684,3.687,2.65,4.326
T3351,3.738,3.687,2.65,4.266
T3352,3.759,3.687,2.65,4.243
T3353,3.752,3.687,2.65,4.25
T3354,3.697,3.687,2.65,4.311
T3355,3.586,3.687,2.65,4.441
T3356,3.5,3.687,2.65,4.547
T3357,3.506,3.687,2.65,4.54
T3358,3.452,3.687,2.65,4.608
T3359,3.452,3.713,2.687,4.639
T3360,3.412,3.713,2.687,4.692
T3361,3.366,3.713,2.687,4.753
T3362,3.333,3.713,2.687,4.799
T3363,3.339,3.713,2.687,4.791
T3364,3.372,3.713,2.687,4.746
T3365,3.389,3.713,2.687,4.723
T3366,3.441,3.713,2.687,4.654
T3367,3.47,3.713,2.687,4.616
T3368,3.494,3.713,2.687,4.586
T3369,3.555,3.713,2.687,4.509
T3370,3.619,3.713,2.687,4.433
T3371,3.664,3.713,2.687,4.38
T3372,3.711,3.713,2.687,4.326
T3373,3.705,3.713,2.687,4.334
T3374,3.705,3.713,2.687,4.334
T3375,3.718,3.713,2.687,4.319
T3376,3.691,3.713,2.687,4.349
T3377,3.632,3.713,2.687,4.418
T3378,3.612,3.713,2.687,4.441
T3379,3.587,3.713,2.687,4.471
T3380,3.568,3.713,2.687,4.494
T3381,3.568,3.713,2.687,4.494
T3382,3.549,3.713,2.687,4.517
T3383,3.537,3.713,2.687,4.532
T3384,3.524,3.713,2.687,4.547
T3385,3.518,3.713,2.687,4.555
T3386,3.53,3.713,2.687,4.54
T3387,3.537,3.713,2.687,4.532
T3388,3.518,3.713,2.687,4.555
T3389,3.537,3.713,2.687,4.532
T3390,3.587,3.713,2.687,4.471
T3391,3.632,3.713,2.687,4.418
T3392,3.705,3.713,2.687,4.334
T3393,3.76,3.713,2.687,4.273
T3394,3.788,3.713,2.687,4.243
T3395,3.802,3.713,2.687,4.227
T3396,3.802,3.713,2.687,4.227
T3397,3.781,3.713,2.687,4.25
T3398,3.802,3.713,2.687,4.227
T3399,3.753,3.713,2.687,4.281
T3400,3.718,3.713,2.687,4.319
T3401,3.698,3.713,2.687,4.342
T3402,3.671,3.713,2.687,4.372
T3403,3.658,3.713,2.687,4.387
T3404,3.619,3.713,2.687,4.433
T3405,3.574,3.713,2.687,4.486
T3406,3.549,3.713,2.687,4.517
T3407,3.561,3.713,2.687,4.502
T3408,3.543,3.713,2.687,4.525
T3409,3.482,3.713,2.687,4.601
T3410,3.435,3.713,2.687,4.662
T3411,3.441,3.713,2.687,4.654
T3412,3.446,3.713,2.687,4.647
T3413,3.452,3.713,2.687,4.639
T3414,3.47,3.713,2.687,4.616
T3415,3.524,3.713,2.687,4.547
T3416,3.593,3.713,2.687,4.464
T3417,3.612,3.713,2.687,4.441
T3418,3.645,3.713,2.687,4.403
T3419,3.664,3.713,2.687,4.38
T3420,3.725,3.713,2.687,4.311
T3421,3.698,3.713,2.687,4.342
T3422,3.718,3.713,2.687,4.319
T3423,3.753,3.713,2.687,4.281
T3424,3.853,3.713,2.687,4.174
T3425,3.831,3.713,2.687,4.197
T3426,3.823,3.713,2.687,4.205
T3427,3.767,3.713,2.687,4.266
T3428,3.671,3.713,2.687,4.372
T3429,3.58,3.713,2.687,4.479
T3430,3.5,3.713,2.687,4.578
T3431,3.441,3.713,2.687,4.654
T3432,3.361,3.713,2.687,4.761
T3433,3.377,3.713,2.687,4.738
T3434,3.458,3.713,2.687,4.631
T3435,3.47,3.713,2.687,4.616
T3436,3.458,3.713,2.687,4.631
T3437,3.476,3.713,2.687,4.608
T3438,3.5,3.713,2.687,4.578
T3439,3.506,3.713,2.687,4.57
T3440,3.518,3.713,2.687,4.555
T3441,3.561,3.713,2.687,4.502
T3442,3.599,3.713,2.687,4.456
T3443,3.568,3.713,2.687,4.494
T3444,3.625,3.713,2.687,4.426
T3445,3.664,3.713,2.687,4.38
T3446,3.638,3.713,2.687,4.41
T3447,3.664,3.713,2.687,4.38
T3448,3.638,3.713,2.687,4.41
T3449,3.625,3.713,2.687,4.426
T3450,3.524,3.713,2.687,4.547
T3451,3.53,3.713,2.687,4.54
T3452,3.506,3.713,2.687,4.57
T3453,3.482,3.713,2.687,4.601
T3454,3.488,3.713,2.687,4.593
T3455,3.458,3.713,2.687,4.631
T3456,3.417,3.713,2.687,4.685
T3457,3.423,3.713,2.687,4.677
T3458,3.417,3.713,2.687,4.685
T3459,3.417,3.713,2.687,4.685
T3460,3.429,3.713,2.687,4.669
T3461,3.435,3.713,2.687,4.662
T3462,3.446,3.713,2.687,4.647
T3463,3.464,3.713,2.687,4.624
T3464,3.506,3.713,2.687,4.57
T3465,3.568,3.713,2.687,4.494
T3466,3.632,3.713,2.687,4.418
T3467,3.684,3.713,2.687,4.357
T3468,3.725,3.713,2.687,4.311
T3469,3.732,3.713,2.687,4.304
T3470,3.781,3.713,2.687,4.25
T3471,3.823,3.713,2.687,4.205
T3472,3.838,3.713,2.687,4.189
T3473,3.838,3.713,2.687,4.189
T3474,3.809,3.713,2.687,4.22
T3475,3.802,3.713,2.687,4.227
T3476,3.788,3.713,2.687,4.243
T3477,3.739,3.713,2.687,4.296
T3478,3.664,3.713,2.687,4.38
T3479,3.612,3.713,2.687,4.441
T3480,3.561,3.713,2.687,4.502
T3481,3.458,3.713,2.687,4.631
T3482,3.389,3.713,2.687,4.723
T3483,3.406,3.713,2.687,4.7
T3484,3.389,3.713,2.687,4.723
T3485,3.389,3.713,2.687,4.723
T3486,3.5,3.713,2.687,4.578
T3487,3.625,3.713,2.687,4.426
T3488,3.698,3.713,2.687,4.342
T3489,3.684,3.713,2.687,4.357
T3490,3.781,3.713,2.687,4.25
T3491,3.781,3.713,2.687,4.25
T3492,3.809,3.713,2.687,4.22
T3493,3.823,3.713,2.687,4.205
T3494,3.845,3.713,2.687,4.182
T3495,3.823,3.713,2.687,4.205
T3496,3.831,3.713,2.687,4.197
T3497,3.823,3.713,2.687,4.205
T3498,3.76,3.713,2.687,4.273
T3499,3.678,3.713,2.687,4.365
T3500,3.619,3.713,2.687,4.433
T3501,3.574,3.713,2.687,4.486
T3502,3.543,3.713,2.687,4.525
T3503,3.494,3.713,2.687,4.586
T3504,3.47,3.713,2.687,4.616
T3505,3.446,3.713,2.687,4.647
T3506,3.435,3.713,2.687,4.662
T3507,3.389,3.713,2.687,4.723
T3508,3.351,3.809,2.729,4.807
T3509,3.408,3.809,2.729,4.73
T3510,3.545,3.809,2.729,4.555
T3511,3.654,3.809,2.729,4.426
T3512,3.791,3.809,2.729,4.273
T3513,3.856,3.809,2.729,4.205
