timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T1395,2.806,3.046,3.371,5.401
T1396,2.761,3.046,3.371,5.492
T1397,2.728,3.046,3.371,5.561
T1398,2.739,3.046,3.371,5.538
T1399,2.75,3.046,3.371,5.515
T1400,2.75,3.046,3.371,5.515
T1401,2.817,3.046,3.371,5.378
T1402,2.922,3.046,3.371,5.18
T1403,2.998,3.046,3.371,5.043
T1404,3.07,3.046,3.371,4.921
T1405,3.098,3.046,3.371,4.875
T1406,3.131,3.046,3.371,4.822
T1407,3.155,3.046,3.371,4.784
T1408,3.155,3.046,3.371,4.784
T1409,3.122,3.046,3.371,4.837
T1410,3.075,3.046,3.371,4.913
T1411,2.96,3.046,3.371,5.111
T1412,2.889,3.046,3.371,5.241
T1413,2.857,3.046,3.371,5.302
T1414,2.845,3.046,3.371,5.325
T1415,2.821,3.046,3.371,5.37
T1416,2.798,3.046,3.371,5.416
T1417,2.768,3.046,3.371,5.477
T1418,2.735,3.046,3.371,5.546
T1419,2.735,3.046,3.371,5.546
T1420,2.739,3.046,3.371,5.538
T1421,2.81,3.046,3.371,5.393
T1422,2.772,3.046,3.371,5.469
T1423,2.724,3.046,3.371,5.569
T1424,2.791,3.046,3.371,5.431
T1425,2.873,3.046,3.371,5.271
T1426,2.922,3.046,3.371,5.18
T1427,2.909,3.046,3.371,5.203
T1428,2.905,3.046,3.371,5.21
T1429,2.99,3.046,3.371,5.058
T1430,3.016,3.046,3.371,5.012
T1431,3.034,3.046,3.371,4.982
T1432,3.084,3.046,3.371,4.898
T1433,3.034,3.046,3.371,4.982
T1434,2.981,3.046,3.371,5.073
T1435,2.922,3.046,3.371,5.18
T1436,2.897,3.046,3.371,5.226
T1437,2.865,3.046,3.371,5.287
T1438,2.873,3.046,3.371,5.271
T1439,2.829,3.046,3.371,5.355
T1440,2.861,3.046,3.371,5.294
T1441,2.845,3.046,3.371,5.325
T1442,2.829,3.046,3.371,5.355
T1443,2.833,3.046,3.371,5.348
T1444,2.825,3.046,3.371,5.363
T1445,2.806,3.046,3.371,5.401
T1446,2.783,3.046,3.371,5.447
T1447,2.783,3.046,3.371,5.447
T1448,2.849,3.046,3.371,5.317
T1449,2.877,3.046,3.371,5.264
T1450,2.951,3.046,3.371,5.127
T1451,3.003,3.046,3.371,5.035
T1452,3.003,3.046,3.371,5.035
T1453,3.043,3.046,3.371,4.967
T1454,3.084,3.046,3.371,4.898
T1455,3.056,3.046,3.371,4.944
T1456,3.052,3.046,3.371,4.951
T1457,3.047,3.046,3.371,4.959
T1458,3.003,3.046,3.371,5.035
T1459,2.972,3.046,3.371,5.088
T1460,2.938,3.046,3.371,5.149
T1461,2.889,3.046,3.371,5.241
T1462,2.849,3.046,3.371,5.317
T1463,2.833,3.046,3.371,5.348
T1464,2.833,3.046,3.371,5.348
T1465,2.814,3.046,3.371,5.386
T1466,2.829,3.046,3.371,5.355
T1467,2.833,3.046,3.371,5.348
T1468,2.81,3.046,3.371,5.393
T1469,2.798,3.046,3.371,5.416
T1470,2.794,3.046,3.371,5.424
T1471,2.783,3.046,3.371,5.447
T1472,2.814,3.046,3.371,5.386
T1473,2.833,3.046,3.371,5.348
T1474,2.853,3.046,3.371,5.309
T1475,2.877,3.046,3.371,5.264
T1476,2.885,3.046,3.371,5.248
T1477,2.889,3.046,3.371,5.241
T1478,2.938,3.046,3.371,5.149
T1479,2.968,3.046,3.371,5.096
T1480,2.998,3.046,3.371,5.043
T1481,3.007,3.046,3.371,5.028
T1482,2.99,3.046,3.371,5.058
T1483,2.99,3.046,3.371,5.058
T1484,2.994,3.046,3.371,5.05
T1485,3.016,3.046,3.371,5.012
T1486,2.977,3.046,3.371,5.081
T1487,2.951,3.046,3.371,5.127
T1488,2.934,3.046,3.371,5.157
T1489,2.934,3.046,3.371,5.157
T1490,2.922,3.046,3.371,5.18
T1491,2.909,3.046,3.371,5.203
T1492,2.909,3.046,3.371,5.203
T1493,2.909,3.046,3.371,5.203
T1494,2.885,3.046,3.371,5.248
T1495,2.873,3.046,3.371,5.271
T1496,2.885,3.046,3.371,5.248
T1497,2.922,3.046,3.371,5.18
T1498,2.934,3.046,3.371,5.157
T1499,2.934,3.046,3.371,5.157
T1500,2.943,3.046,3.371,5.142
T1501,2.947,3.046,3.371,5.134
T1502,2.947,3.046,3.371,5.134
T1503,2.947,3.046,3.371,5.134
T1504,2.938,3.046,3.371,5.149
T1505,2.909,3.046,3.371,5.203
T1506,2.865,3.046,3.371,5.287
T1507,2.861,3.046,3.371,5.294
T1508,2.825,3.046,3.371,5.363
T1509,2.841,3.046,3.371,5.332
T1510,2.845,3.046,3.371,5.325
T1511,2.825,3.046,3.371,5.363
T1512,2.783,3.046,3.371,5.447
T1513,2.791,3.046,3.371,5.431
T1514,2.772,3.046,3.371,5.469
T1515,2.731,3.046,3.371,5.553
T1516,2.706,3.046,3.371,5.607
T1517,2.761,3.046,3.371,5.492
T1518,2.728,3.046,3.371,5.561
T1519,2.728,3.046,3.371,5.561
T1520,2.717,3.046,3.371,5.584
T1521,2.779,3.046,3.371,5.454
T1522,2.841,3.046,3.371,5.332
T1523,2.885,3.046,3.371,5.248
T1524,2.909,3.046,3.371,5.203
T1525,2.918,3.046,3.371,5.188
T1526,2.909,3.046,3.371,5.203
T1527,2.913,3.046,3.371,5.195
T1528,2.897,3.046,3.371,5.226
T1529,2.873,3.046,3.371,5.271
T1530,2.849,3.046,3.371,5.317
T1531,2.787,3.046,3.371,5.439
T1532,2.742,3.046,3.371,5.53
T1533,2.731,3.046,3.371,5.553
T1534,2.703,3.046,3.371,5.614
T1535,2.71,3.046,3.371,5.599
T1536,2.685,3.046,3.371,5.652
T1537,2.654,3.046,3.371,5.721
T1538,2.637,3.046,3.371,5.759
T1539,2.626,3.046,3.371,5.782
T1540,2.626,3.046,3.371,5.782
T1541,2.647,3.046,3.371,5.736
T1542,2.633,3.046,3.371,5.767
T1543,2.62,3.046,3.371,5.797
T1544,2.685,3.046,3.371,5.652
T1545,2.768,3.046,3.371,5.477
T1546,2.829,3.046,3.371,5.355
T1547,2.845,3.046,3.371,5.325
T1548,2.853,3.046,3.371,5.309
T1549,2.881,3.046,3.371,5.256
T1550,2.897,3.046,3.371,5.226
T1551,2.905,3.046,3.371,5.21
T1552,2.909,3.046,3.371,5.203
T1553,2.881,3.046,3.371,5.256
T1554,2.814,3.046,3.371,5.386
T1555,2.806,3.046,3.371,5.401
T1556,2.764,3.046,3.371,5.485
T1557,2.746,3.046,3.371,5.523
T1558,2.768,3.046,3.371,5.477
T1559,2.825,3.046,3.371,5.363
T1560,2.845,3.046,3.371,5.325
