SelectedTimestamp,Affaldsenergianlæg,Kraftvarmeanlæg,Spidslastbiomasse,Spidslastgas,Spidslastolie,Elkedler,Varmepumper,Industrieloverskudsvarme,Overskudsvarmedatacentre,Biogas,Solvarme,CO2-Udledning
1/23/2025-12:00:00,262.947020212917,1122.62809244792,26.65231355025,494.048965454083,23.8251299856667,0,14.9350498515833,6.94187653058333,0.114188001,3.67632615566667,0,22.1000347136667
1/23/2025-13:00:00,271.275355021,1122.93014526367,26.9263135593333,488.36506398525,25.8762245973333,0,14.8680322965833,7.07946519066667,0.114188001,3.71701711416667,0,22.1264232
1/23/2025-14:00:00,271.500785827583,1110.38873291025,26.78652000425,418.481074015333,42.0910952885,0,14.51295693725,8.179509004,0.114188001,3.69310808183333,0,21.27376778925
1/23/2025-15:00:00,273.263687133667,1126.80868530275,26.7668738365833,408.670117696167,26.1610794066667,0,14.2110654514167,11.23021324475,0.114188001,3.72483396533333,0,19.6287275949167
1/23/2025-16:00:00,289.6024042765,1071.52309672042,25.9752923646667,387.858874003083,10.6003456910833,0,14.5234795410833,11.03120263425,0.114188001,3.72502273325,0,18.4638924598333
1/23/2025-17:00:00,330.350138346417,806.39024353025,26.4445687930833,477.4533487955,45.97824049,0,16.9611714681667,11.0719558398333,0.114188001,3.71285140525,0,26.1564345358333
1/23/2025-18:00:00,314.603869120333,953.503636678,26.8493361473333,467.149683634417,29.4484273593333,0,16.9453730581667,10.5263549488333,0.114188001,3.7089839975,0,23.1935278575
1/23/2025-19:00:00,306.316856384417,1019.65544128425,26.95145956675,469.846725463917,20.2322216035,1.35518139483333,17.2009476025833,10.2940383753333,0.114188001,3.61467059441667,0,21.951982498
1/23/2025-20:00:00,316.926068623833,1065.23263549817,26.8070011139167,353.725011189833,11.7416220505833,19.2500863871667,16.9930455685,10.2708722750833,0.114188001,3.60031594833333,0,17.4337381521667
1/23/2025-21:00:00,316.147407531583,1131.9740804035,26.833790938,262.893515269,10.0204628310833,36.5007723173333,14.0559732913333,9.79059704141667,0.114188001,3.71735600633333,0,13.9413431485
1/23/2025-22:00:00,351.730878194167,1180.06212361658,26.88950872425,147.83924229925,7.27769633125,67.2916269301667,13.4347215493333,11.4203956128333,0.114188001,3.72382946791667,0,9.389078935
1/23/2025-23:00:00,354.527707417833,1176.20428466783,26.7510890959167,117.530779520667,5.98025023933333,74.5596936544167,12.8899401825,13.1867221195,0.114188001,3.51939402025,0,8.26928528141667
1/24/2025-00:00:00,357.700098673667,1185.10503133125,25.5804405213333,117.265231450417,6.07926738258333,74.2668940226667,12.4815580845,15.3114190100833,0.114188001,3.44839717933333,0,8.24525674183333
1/24/2025-01:00:00,351.90368398025,1182.27103678383,26.2130988439167,117.369661331167,6.02500971166667,72.0043392180833,10.6520041623333,15.1655397416667,0.114188001,3.70128333558333,0,8.24556533491667
1/24/2025-02:00:00,351.627182006667,1200.76502482092,25.08272107425,117.463209152167,6.032032609,73.5533269246667,10.70672218,15.2393991948333,0.114188001,3.67595463991667,0,8.18240539241667
1/24/2025-03:00:00,356.379659016917,1252.48039754233,24.8895573615,117.513879776,5.997512579,76.2856356303333,10.7065279485,15.48175954825,0.114188001,3.35007872191667,0,7.98048504216667
1/24/2025-04:00:00,355.149169922,1271.62894694017,24.9702682495833,117.56101353975,6.072576801,75.3663895925,10.8521738846667,14.8967343965833,0.114188001,3.37778160966667,0,7.90828343241667
1/24/2025-05:00:00,354.30333964025,1288.34071858717,24.8220243453333,117.360827763833,6.05422131216667,77.2023035685,10.4827480315833,14.1485534509167,0.114188001,3.46773163483333,0,7.83507378908333
1/24/2025-06:00:00,351.95480346675,1283.14965820325,25.4696648915,117.901969273917,6.08091437825,83.1891886393333,10.47623244925,14.1311621666667,0.114188001,3.50125527391667,0,7.913662394
1/24/2025-07:00:00,353.332043965583,1243.46590169267,25.9716925620833,118.173664092917,3.27439600058333,83.3026491801667,9.83680971458333,14.2448629539167,0.114188001,2.87512566633333,0,7.88290039708333
1/24/2025-08:00:00,346.86413828525,1188.454671224,26.555451711,118.779685974167,0.035265394,59.4893506369167,12.1582762400833,14.3057067394167,0.114188001,2.87649224208333,0,7.7427157165
1/24/2025-09:00:00,346.901016235417,1187.33408610017,26.8967714309167,119.101544062333,0.035265394,48.1710030238333,13.4426840941667,10.7678178151667,0.114188001,2.69055269158333,0,7.69293959958333
1/24/2025-10:00:00,352.1933898925,1171.63957722992,26.854842345,117.85254478475,4.6099666065,74.8756637573333,13.292772452,8.74344126375,0.114188001,2.49082634841667,0,8.23055024933333
1/24/2025-11:00:00,333.505331675167,1232.95620727525,26.8862333298333,118.154481252167,4.947359224,79.1175460816667,13.4890296459167,8.0839734475,0.114188001,3.44334071883333,0,8.60854673383333
1/24/2025-12:00:00,362.486546834333,1197.15095011383,26.9332992235,117.722654978333,0.895712245,82.5994555155833,13.512162447,8.08354862525,0.114188001,3.32626092441667,0,9.03126923241667
1/24/2025-13:00:00,356.9574101765,1214.19544474283,26.4709709485833,117.635214487583,0.035265394,80.8304837543333,13.30889916425,13.95615355175,0.114188001,3.12887028858333,0,7.8981102705
1/24/2025-14:00:00,354.101181030417,1147.71151733383,26.73106749875,118.189406077167,0.035265394,72.96954600025,13.5223613579167,14.4634054501667,0.114188001,2.84960665316667,0,7.96355732283333
1/24/2025-15:00:00,349.16506958,1189.39860026042,26.7504957516667,117.936639785667,0.035265394,70.970371882,13.6114270686667,14.4493714968333,0.114188001,2.96689504391667,0,7.78678754966667
1/24/2025-16:00:00,339.028427124083,1187.65001424158,26.7408154806667,117.87310791025,0.035265394,71.2866967519167,13.470892032,14.4655616284167,0.114188001,2.97388402608333,0,7.782501777
1/24/2025-17:00:00,329.822011311917,1202.35067749025,26.7588736215833,117.908779144333,0.035265394,72.59917068475,13.6197282473333,13.2146162191667,0.114188001,3.16294982033333,0,7.71556222433333
1/24/2025-18:00:00,336.168039957667,1189.63956705717,26.8691945075833,117.890532811417,0.035265394,73.1724948880833,13.6028689544167,12.1367336115,0.114188001,3.35024342925,0,7.75940306983333
1/24/2025-19:00:00,345.888326009167,1149.94028727225,26.8530391056667,117.984462738,0.035265394,75.7632389069167,13.6885448296667,12.06595619525,0.114188001,3.12904508908333,0,7.947346727
1/24/2025-20:00:00,362.8453445435,1197.22096761067,26.6314725875833,118.367143631083,0.035265394,76.9567578634167,13.2315677800833,12.1650625866667,0.114188001,2.914906502,0,7.7883018255
1/24/2025-21:00:00,370.094970703,1169.10668945325,24.92063124975,117.519288380917,0.035265394,78.3460083008333,11.9243553479167,12.6037045320833,0.114188001,2.83846082291667,0,7.88734241333333
1/24/2025-22:00:00,363.04685974125,1167.22438557942,24.4081430435,108.640920003333,0.035265394,71.3192176819167,11.2083773614167,12.5576014518333,0.114188001,3.23944511008333,0,7.53534340858333
1/24/2025-23:00:00,358.501263936333,1136.39922078458,24.5158465701667,93.855231603,0.035265394,68.7490024566667,10.4879125753333,14.7306063970833,0.114188001,3.33228121208333,0,7.0932362875
1/25/2025-00:00:00,355.63655853275,1145.83921305342,24.08874193825,94.1589762369167,0.035265394,70.1556714375,9.89259028433333,14.6831778686667,0.114188001,2.79424401116667,0,7.07870225116667
1/25/2025-01:00:00,361.427235921083,1139.85774739575,24.50669034325,93.8523311614167,0.035265394,67.9047470094167,10.1794381935833,15.2685909270833,0.114188001,2.78847257308333,0,7.0772547325
1/25/2025-02:00:00,363.4845403035,1004.0892740885,23.8939503035833,93.63498433425,0.035265394,72.3888880411667,9.27252928416667,15.0216336250833,0.114188001,2.7022078435,0,7.67798670141667
1/25/2025-03:00:00,362.88674163825,985.471074422167,23.7552460036667,94.3752129874167,0.035265394,75.6486314136667,9.16395243016667,14.93873937925,0.114188001,2.481516083,0,7.8216527305
1/25/2025-04:00:00,364.640719095833,998.6830647785,23.87488190325,94.0928999583333,0.035265394,71.8771858215,9.54271372166667,14.8498886426667,0.114188001,2.21353840816667,0,7.739430388
1/25/2025-05:00:00,364.717910766583,1016.99044291183,24.3735769588333,94.3729826608333,0.035265394,69.2148939768333,8.88838974633333,14.3901646136667,0.114188001,2.20480289058333,0,7.6476079225
1/25/2025-06:00:00,363.219741821417,1067.89241027833,25.01778030375,94.1764017739167,0.035265394,70.3260084788333,9.4706440765,14.0118262768333,0.114188001,0.738344262583333,0,7.42521123091667
1/25/2025-07:00:00,359.891026814833,1135.03452555333,24.8522933324167,94.2632255553333,0.035265394,66.708846728,9.41444428766667,14.1256113845833,0.114188001,0,0,7.11875915525
1/25/2025-08:00:00,357.71404520675,1194.74813842775,24.9955968856667,94.52839279175,0.035265394,47.4506530761667,9.61122369766667,14.0688501993333,0.114188001,0,0,6.774189631
1/25/2025-09:00:00,353.10184478775,1205.68536376942,25.5243465106667,94.5440063475833,0.035265394,43.9067144394167,10.637788852,13.2009979885833,0.114188001,0,0,6.69667450591667
1/25/2025-10:00:00,355.902180989583,1260.67378743475,25.7039340338333,94.4841028849167,0.035265394,46.0135920843333,11.4249638715833,13.0391305286667,0.114188001,0,0,6.5162733395
