T,value
T1049,72.0398826348874
T1050,72.0398826348874
T1051,72.0398826348874
T1052,72.0398826348874
T1053,72.0398826348874
T1054,72.0398826348874
T1055,72.0398826348874
T1056,72.0398826348874
T1057,72.0398826348874
T1058,72.0398826348874
T1059,72.0398826348874
T1060,72.0398826348874
T1061,72.0398826348874
T1062,72.0398826348874
T1063,72.0398826348874
T1064,72.0398826348874
T1065,72.0398826348874
T1066,72.0398826348874
T1067,72.0398826348874
T1068,72.0398826348874
T1069,72.0398826348874
T1070,72.0398826348874
T1071,72.0398826348874
T1072,72.0398826348874
T1073,72.0398826348874
T1074,72.0398826348874
T1075,72.0398826348874
T1076,72.0398826348874
T1077,72.0398826348874
T1078,72.0398826348874
T1079,72.0398826348874
T1080,72.0398826348874
T1081,72.0398826348874
T1082,72.0398826348874
T1083,72.0398826348874
T1084,72.0398826348874
T1085,72.0398826348874
T1086,72.0398826348874
T1087,72.0398826348874
T1088,72.0398826348874
T1089,72.0398826348874
T1090,72.0398826348874
T1091,72.0398826348874
T1092,72.0398826348874
T1093,72.0398826348874
T1094,72.0398826348874
T1095,72.0398826348874
T1096,72.0398826348874
T1097,72.0398826348874
T1098,72.0398826348874
T1099,72.0398826348874
T1100,72.0398826348874
T1101,72.0398826348874
T1102,72.0398826348874
T1103,72.0398826348874
T1104,72.0398826348874
T1105,72.0398826348874
T1106,72.0398826348874
T1107,72.0398826348874
T1108,72.0398826348874
T1109,72.0398826348874
T1110,72.0398826348874
T1111,72.0398826348874
T1112,72.0398826348874
T1113,72.0398826348874
T1114,72.0398826348874
T1115,72.0398826348874
T1116,72.0398826348874
T1117,72.0398826348874
T1118,72.0398826348874
T1119,72.0398826348874
T1120,72.0398826348874
T1121,72.0398826348874
T1122,72.0398826348874
T1123,72.0398826348874
T1124,72.0398826348874
T1125,72.0398826348874
T1126,72.0398826348874
T1127,72.0398826348874
T1128,72.0398826348874
T1129,72.0398826348874
T1130,72.0398826348874
T1131,72.0398826348874
T1132,72.0398826348874
T1133,72.0398826348874
T1134,72.0398826348874
T1135,72.0398826348874
T1136,72.0398826348874
T1137,72.0398826348874
T1138,72.0398826348874
T1139,72.0398826348874
T1140,72.0398826348874
T1141,72.0398826348874
T1142,72.0398826348874
T1143,72.0398826348874
T1144,72.0398826348874
T1145,72.0398826348874
T1146,72.0398826348874
T1147,72.0398826348874
T1148,72.0398826348874
T1149,72.0398826348874
T1150,72.0398826348874
T1151,72.0398826348874
T1152,72.0398826348874
T1153,72.0398826348874
T1154,72.0398826348874
T1155,72.0398826348874
T1156,72.0398826348874
T1157,72.0398826348874
T1158,72.0398826348874
T1159,72.0398826348874
T1160,72.0398826348874
T1161,72.0398826348874
T1162,72.0398826348874
T1163,72.0398826348874
T1164,72.0398826348874
