timestep,HOB_EL,HP_AMBIENT,HP_PROCESS,ELECTRIC_CHILLER,FREE_COOLING,HP_RECOVERY
T7287,22.7,28.93,28.93,28.93,28.93,28.93
T7288,20.39,23.5,23.5,23.5,23.5,23.5
T7289,20.39,23.5,23.5,23.5,23.5,23.5
T7290,20.39,23.5,23.5,23.5,23.5,23.5
T7291,19.24,19.9,19.9,19.9,19.9,19.9
T7292,19.24,19.9,19.9,19.9,19.9,19.9
T7293,19.24,19.9,19.9,19.9,19.9,19.9
T7294,19.24,19.9,19.9,19.9,19.9,19.9
T7295,19.24,19.9,19.9,19.9,19.9,19.9
T7296,19.24,19.9,19.9,19.9,19.9,19.9
T7297,22.7,28.93,28.93,28.93,28.93,28.93
T7298,22.7,28.93,28.93,28.93,28.93,28.93
T7299,22.7,28.93,28.93,28.93,28.93,28.93
T7300,22.7,28.93,28.93,28.93,28.93,28.93
T7301,19.24,19.9,19.9,19.9,19.9,19.9
T7302,19.24,19.9,19.9,19.9,19.9,19.9
T7303,19.24,19.9,19.9,19.9,19.9,19.9
T7304,19.24,19.9,19.9,19.9,19.9,19.9
T7305,19.24,19.9,19.9,19.9,19.9,19.9
T7306,19.24,19.9,19.9,19.9,19.9,19.9
T7307,22.7,28.93,28.93,28.93,28.93,28.93
T7308,22.7,28.93,28.93,28.93,28.93,28.93
T7309,22.7,28.93,28.93,28.93,28.93,28.93
T7310,22.7,28.93,28.93,28.93,28.93,28.93
T7311,22.7,28.93,28.93,28.93,28.93,28.93
T7312,22.7,28.93,28.93,28.93,28.93,28.93
T7313,22.7,28.93,28.93,28.93,28.93,28.93
T7314,22.7,28.93,28.93,28.93,28.93,28.93
T7315,22.7,28.93,28.93,28.93,28.93,28.93
T7316,22.7,28.93,28.93,28.93,28.93,28.93
T7317,22.7,28.93,28.93,28.93,28.93,28.93
T7318,22.7,28.93,28.93,28.93,28.93,28.93
T7319,22.7,28.93,28.93,28.93,28.93,28.93
T7320,22.7,28.93,28.93,28.93,28.93,28.93
T7321,22.7,28.93,28.93,28.93,28.93,28.93
T7322,20.39,23.5,23.5,23.5,23.5,23.5
T7323,20.39,23.5,23.5,23.5,23.5,23.5
T7324,20.39,23.5,23.5,23.5,23.5,23.5
T7325,19.24,19.9,19.9,19.9,19.9,19.9
T7326,19.24,19.9,19.9,19.9,19.9,19.9
T7327,19.24,19.9,19.9,19.9,19.9,19.9
T7328,19.24,19.9,19.9,19.9,19.9,19.9
T7329,19.24,19.9,19.9,19.9,19.9,19.9
T7330,19.24,19.9,19.9,19.9,19.9,19.9
T7331,22.7,28.93,28.93,28.93,28.93,28.93
T7332,22.7,28.93,28.93,28.93,28.93,28.93
T7333,22.7,28.93,28.93,28.93,28.93,28.93
T7334,22.7,28.93,28.93,28.93,28.93,28.93
T7335,22.7,28.93,28.93,28.93,28.93,28.93
T7336,22.7,28.93,28.93,28.93,28.93,28.93
T7337,22.7,28.93,28.93,28.93,28.93,28.93
T7338,22.7,28.93,28.93,28.93,28.93,28.93
T7339,22.7,28.93,28.93,28.93,28.93,28.93
T7340,22.7,28.93,28.93,28.93,28.93,28.93
T7341,22.7,28.93,28.93,28.93,28.93,28.93
T7342,22.7,28.93,28.93,28.93,28.93,28.93
T7343,22.7,28.93,28.93,28.93,28.93,28.93
T7344,22.7,28.93,28.93,28.93,28.93,28.93
T7345,22.7,28.93,28.93,28.93,28.93,28.93
T7346,20.39,23.5,23.5,23.5,23.5,23.5
T7347,20.39,23.5,23.5,23.5,23.5,23.5
T7348,20.39,23.5,23.5,23.5,23.5,23.5
T7349,19.24,19.9,19.9,19.9,19.9,19.9
T7350,19.24,19.9,19.9,19.9,19.9,19.9
T7351,19.24,19.9,19.9,19.9,19.9,19.9
T7352,19.24,19.9,19.9,19.9,19.9,19.9
T7353,19.24,19.9,19.9,19.9,19.9,19.9
T7354,19.24,19.9,19.9,19.9,19.9,19.9
T7355,22.7,28.93,28.93,28.93,28.93,28.93
T7356,22.7,28.93,28.93,28.93,28.93,28.93
T7357,22.7,28.93,28.93,28.93,28.93,28.93
T7358,22.7,28.93,28.93,28.93,28.93,28.93
T7359,22.7,28.93,28.93,28.93,28.93,28.93
T7360,22.7,28.93,28.93,28.93,28.93,28.93
T7361,22.7,28.93,28.93,28.93,28.93,28.93
T7362,22.7,28.93,28.93,28.93,28.93,28.93
T7363,22.7,28.93,28.93,28.93,28.93,28.93
T7364,22.7,28.93,28.93,28.93,28.93,28.93
T7365,22.7,28.93,28.93,28.93,28.93,28.93
T7366,22.7,28.93,28.93,28.93,28.93,28.93
T7367,22.7,28.93,28.93,28.93,28.93,28.93
T7368,22.7,28.93,28.93,28.93,28.93,28.93
T7369,22.7,28.93,28.93,28.93,28.93,28.93
T7370,20.39,23.5,23.5,23.5,23.5,23.5
T7371,20.39,23.5,23.5,23.5,23.5,23.5
T7372,20.39,23.5,23.5,23.5,23.5,23.5
T7373,19.24,19.9,19.9,19.9,19.9,19.9
T7374,19.24,19.9,19.9,19.9,19.9,19.9
T7375,19.24,19.9,19.9,19.9,19.9,19.9
T7376,19.24,19.9,19.9,19.9,19.9,19.9
T7377,19.24,19.9,19.9,19.9,19.9,19.9
T7378,19.24,19.9,19.9,19.9,19.9,19.9
T7379,22.7,28.93,28.93,28.93,28.93,28.93
T7380,22.7,28.93,28.93,28.93,28.93,28.93
T7381,22.7,28.93,28.93,28.93,28.93,28.93
T7382,22.7,28.93,28.93,28.93,28.93,28.93
T7383,22.7,28.93,28.93,28.93,28.93,28.93
T7384,22.7,28.93,28.93,28.93,28.93,28.93
T7385,22.7,28.93,28.93,28.93,28.93,28.93
T7386,22.7,28.93,28.93,28.93,28.93,28.93
T7387,22.7,28.93,28.93,28.93,28.93,28.93
T7388,22.7,28.93,28.93,28.93,28.93,28.93
T7389,22.7,28.93,28.93,28.93,28.93,28.93
T7390,22.7,28.93,28.93,28.93,28.93,28.93
T7391,22.7,28.93,28.93,28.93,28.93,28.93
T7392,22.7,28.93,28.93,28.93,28.93,28.93
T7393,22.7,28.93,28.93,28.93,28.93,28.93
T7394,20.39,23.5,23.5,23.5,23.5,23.5
T7395,20.39,23.5,23.5,23.5,23.5,23.5
T7396,20.39,23.5,23.5,23.5,23.5,23.5
T7397,19.24,19.9,19.9,19.9,19.9,19.9
T7398,19.24,19.9,19.9,19.9,19.9,19.9
T7399,19.24,19.9,19.9,19.9,19.9,19.9
T7400,19.24,19.9,19.9,19.9,19.9,19.9
T7401,19.24,19.9,19.9,19.9,19.9,19.9
T7402,19.24,19.9,19.9,19.9,19.9,19.9
T7403,22.7,28.93,28.93,28.93,28.93,28.93
T7404,22.7,28.93,28.93,28.93,28.93,28.93
T7405,22.7,28.93,28.93,28.93,28.93,28.93
T7406,22.7,28.93,28.93,28.93,28.93,28.93
T7407,22.7,28.93,28.93,28.93,28.93,28.93
T7408,22.7,28.93,28.93,28.93,28.93,28.93
T7409,22.7,28.93,28.93,28.93,28.93,28.93
T7410,22.7,28.93,28.93,28.93,28.93,28.93
T7411,22.7,28.93,28.93,28.93,28.93,28.93
T7412,22.7,28.93,28.93,28.93,28.93,28.93
T7413,22.7,28.93,28.93,28.93,28.93,28.93
T7414,22.7,28.93,28.93,28.93,28.93,28.93
T7415,22.7,28.93,28.93,28.93,28.93,28.93
T7416,22.7,28.93,28.93,28.93,28.93,28.93
T7417,22.7,28.93,28.93,28.93,28.93,28.93
T7418,20.39,23.5,23.5,23.5,23.5,23.5
T7419,20.39,23.5,23.5,23.5,23.5,23.5
T7420,20.39,23.5,23.5,23.5,23.5,23.5
T7421,19.24,19.9,19.9,19.9,19.9,19.9
T7422,19.24,19.9,19.9,19.9,19.9,19.9
T7423,19.24,19.9,19.9,19.9,19.9,19.9
T7424,19.24,19.9,19.9,19.9,19.9,19.9
T7425,19.24,19.9,19.9,19.9,19.9,19.9
T7426,19.24,19.9,19.9,19.9,19.9,19.9
T7427,22.7,28.93,28.93,28.93,28.93,28.93
T7428,22.7,28.93,28.93,28.93,28.93,28.93
T7429,22.7,28.93,28.93,28.93,28.93,28.93
T7430,22.7,28.93,28.93,28.93,28.93,28.93
T7431,22.7,28.93,28.93,28.93,28.93,28.93
T7432,22.7,28.93,28.93,28.93,28.93,28.93
T7433,22.7,28.93,28.93,28.93,28.93,28.93
T7434,22.7,28.93,28.93,28.93,28.93,28.93
T7435,22.7,28.93,28.93,28.93,28.93,28.93
T7436,22.7,28.93,28.93,28.93,28.93,28.93
T7437,22.7,28.93,28.93,28.93,28.93,28.93
T7438,22.7,28.93,28.93,28.93,28.93,28.93
T7439,22.7,28.93,28.93,28.93,28.93,28.93
T7440,22.7,28.93,28.93,28.93,28.93,28.93
T7441,22.7,28.93,28.93,28.93,28.93,28.93
T7442,20.39,23.5,23.5,23.5,23.5,23.5
T7443,20.39,23.5,23.5,23.5,23.5,23.5
T7444,20.39,23.5,23.5,23.5,23.5,23.5
T7445,19.24,19.9,19.9,19.9,19.9,19.9
T7446,19.24,19.9,19.9,19.9,19.9,19.9
T7447,19.24,19.9,19.9,19.9,19.9,19.9
T7448,19.24,19.9,19.9,19.9,19.9,19.9
T7449,19.24,19.9,19.9,19.9,19.9,19.9
T7450,19.24,19.9,19.9,19.9,19.9,19.9
T7451,22.7,28.93,28.93,28.93,28.93,28.93
T7452,22.7,28.93,28.93,28.93,28.93,28.93
T7453,22.7,28.93,28.93,28.93,28.93,28.93
T7454,22.7,28.93,28.93,28.93,28.93,28.93
T7455,22.7,28.93,28.93,28.93,28.93,28.93
T7456,22.7,28.93,28.93,28.93,28.93,28.93
T7457,22.7,28.93,28.93,28.93,28.93,28.93
T7458,22.7,28.93,28.93,28.93,28.93,28.93
T7459,22.7,28.93,28.93,28.93,28.93,28.93
T7460,22.7,28.93,28.93,28.93,28.93,28.93
T7461,22.7,28.93,28.93,28.93,28.93,28.93
T7462,22.7,28.93,28.93,28.93,28.93,28.93
T7463,22.7,28.93,28.93,28.93,28.93,28.93
T7464,22.7,28.93,28.93,28.93,28.93,28.93
T7465,22.7,28.93,28.93,28.93,28.93,28.93
T7466,20.39,23.5,23.5,23.5,23.5,23.5
T7467,20.39,23.5,23.5,23.5,23.5,23.5
T7468,20.39,23.5,23.5,23.5,23.5,23.5
T7469,19.24,19.9,19.9,19.9,19.9,19.9
T7470,19.24,19.9,19.9,19.9,19.9,19.9
T7471,19.24,19.9,19.9,19.9,19.9,19.9
T7472,19.24,19.9,19.9,19.9,19.9,19.9
T7473,19.24,19.9,19.9,19.9,19.9,19.9
T7474,19.24,19.9,19.9,19.9,19.9,19.9
T7475,22.7,28.93,28.93,28.93,28.93,28.93
T7476,22.7,28.93,28.93,28.93,28.93,28.93
T7477,22.7,28.93,28.93,28.93,28.93,28.93
T7478,22.7,28.93,28.93,28.93,28.93,28.93
T7479,22.7,28.93,28.93,28.93,28.93,28.93
T7480,22.7,28.93,28.93,28.93,28.93,28.93
T7481,22.7,28.93,28.93,28.93,28.93,28.93
T7482,22.7,28.93,28.93,28.93,28.93,28.93
T7483,22.7,28.93,28.93,28.93,28.93,28.93
T7484,22.7,28.93,28.93,28.93,28.93,28.93
T7485,22.7,28.93,28.93,28.93,28.93,28.93
T7486,22.7,28.93,28.93,28.93,28.93,28.93
T7487,22.7,28.93,28.93,28.93,28.93,28.93
T7488,22.7,28.93,28.93,28.93,28.93,28.93
T7489,22.7,28.93,28.93,28.93,28.93,28.93
T7490,20.39,23.5,23.5,23.5,23.5,23.5
T7491,20.39,23.5,23.5,23.5,23.5,23.5
T7492,20.39,23.5,23.5,23.5,23.5,23.5
T7493,19.24,19.9,19.9,19.9,19.9,19.9
T7494,19.24,19.9,19.9,19.9,19.9,19.9
T7495,19.24,19.9,19.9,19.9,19.9,19.9
T7496,19.24,19.9,19.9,19.9,19.9,19.9
T7497,19.24,19.9,19.9,19.9,19.9,19.9
T7498,19.24,19.9,19.9,19.9,19.9,19.9
T7499,22.7,28.93,28.93,28.93,28.93,28.93
T7500,22.7,28.93,28.93,28.93,28.93,28.93
T7501,22.7,28.93,28.93,28.93,28.93,28.93
T7502,22.7,28.93,28.93,28.93,28.93,28.93
T7503,22.7,28.93,28.93,28.93,28.93,28.93
T7504,22.7,28.93,28.93,28.93,28.93,28.93
T7505,22.7,28.93,28.93,28.93,28.93,28.93
T7506,22.7,28.93,28.93,28.93,28.93,28.93
T7507,22.7,28.93,28.93,28.93,28.93,28.93
T7508,22.7,28.93,28.93,28.93,28.93,28.93
T7509,22.7,28.93,28.93,28.93,28.93,28.93
T7510,22.7,28.93,28.93,28.93,28.93,28.93
T7511,22.7,28.93,28.93,28.93,28.93,28.93
T7512,22.7,28.93,28.93,28.93,28.93,28.93
T7513,22.7,28.93,28.93,28.93,28.93,28.93
T7514,20.39,23.5,23.5,23.5,23.5,23.5
T7515,20.39,23.5,23.5,23.5,23.5,23.5
T7516,20.39,23.5,23.5,23.5,23.5,23.5
T7517,19.24,19.9,19.9,19.9,19.9,19.9
T7518,19.24,19.9,19.9,19.9,19.9,19.9
T7519,19.24,19.9,19.9,19.9,19.9,19.9
T7520,19.24,19.9,19.9,19.9,19.9,19.9
T7521,19.24,19.9,19.9,19.9,19.9,19.9
T7522,19.24,19.9,19.9,19.9,19.9,19.9
T7523,22.7,28.93,28.93,28.93,28.93,28.93
T7524,22.7,28.93,28.93,28.93,28.93,28.93
T7525,22.7,28.93,28.93,28.93,28.93,28.93
T7526,22.7,28.93,28.93,28.93,28.93,28.93
T7527,22.7,28.93,28.93,28.93,28.93,28.93
T7528,22.7,28.93,28.93,28.93,28.93,28.93
T7529,22.7,28.93,28.93,28.93,28.93,28.93
T7530,22.7,28.93,28.93,28.93,28.93,28.93
T7531,22.7,28.93,28.93,28.93,28.93,28.93
T7532,22.7,28.93,28.93,28.93,28.93,28.93
T7533,22.7,28.93,28.93,28.93,28.93,28.93
T7534,22.7,28.93,28.93,28.93,28.93,28.93
T7535,22.7,28.93,28.93,28.93,28.93,28.93
T7536,22.7,28.93,28.93,28.93,28.93,28.93
T7537,22.7,28.93,28.93,28.93,28.93,28.93
T7538,20.39,23.5,23.5,23.5,23.5,23.5
T7539,20.39,23.5,23.5,23.5,23.5,23.5
T7540,20.39,23.5,23.5,23.5,23.5,23.5
T7541,19.24,19.9,19.9,19.9,19.9,19.9
T7542,19.24,19.9,19.9,19.9,19.9,19.9
T7543,19.24,19.9,19.9,19.9,19.9,19.9
T7544,19.24,19.9,19.9,19.9,19.9,19.9
T7545,19.24,19.9,19.9,19.9,19.9,19.9
T7546,19.24,19.9,19.9,19.9,19.9,19.9
T7547,22.7,28.93,28.93,28.93,28.93,28.93
T7548,22.7,28.93,28.93,28.93,28.93,28.93
T7549,22.7,28.93,28.93,28.93,28.93,28.93
T7550,22.7,28.93,28.93,28.93,28.93,28.93
T7551,22.7,28.93,28.93,28.93,28.93,28.93
T7552,22.7,28.93,28.93,28.93,28.93,28.93
T7553,22.7,28.93,28.93,28.93,28.93,28.93
T7554,22.7,28.93,28.93,28.93,28.93,28.93
T7555,22.7,28.93,28.93,28.93,28.93,28.93
T7556,22.7,28.93,28.93,28.93,28.93,28.93
T7557,22.7,28.93,28.93,28.93,28.93,28.93
T7558,22.7,28.93,28.93,28.93,28.93,28.93
T7559,22.7,28.93,28.93,28.93,28.93,28.93
T7560,22.7,28.93,28.93,28.93,28.93,28.93
T7561,22.7,28.93,28.93,28.93,28.93,28.93
T7562,20.39,23.5,23.5,23.5,23.5,23.5
T7563,20.39,23.5,23.5,23.5,23.5,23.5
T7564,20.39,23.5,23.5,23.5,23.5,23.5
T7565,19.24,19.9,19.9,19.9,19.9,19.9
T7566,19.24,19.9,19.9,19.9,19.9,19.9
T7567,19.24,19.9,19.9,19.9,19.9,19.9
T7568,19.24,19.9,19.9,19.9,19.9,19.9
T7569,19.24,19.9,19.9,19.9,19.9,19.9
T7570,19.24,19.9,19.9,19.9,19.9,19.9
T7571,22.7,28.93,28.93,28.93,28.93,28.93
T7572,22.7,28.93,28.93,28.93,28.93,28.93
T7573,22.7,28.93,28.93,28.93,28.93,28.93
T7574,22.7,28.93,28.93,28.93,28.93,28.93
T7575,22.7,28.93,28.93,28.93,28.93,28.93
T7576,22.7,28.93,28.93,28.93,28.93,28.93
T7577,22.7,28.93,28.93,28.93,28.93,28.93
T7578,22.7,28.93,28.93,28.93,28.93,28.93
T7579,22.7,28.93,28.93,28.93,28.93,28.93
T7580,22.7,28.93,28.93,28.93,28.93,28.93
T7581,22.7,28.93,28.93,28.93,28.93,28.93
T7582,22.7,28.93,28.93,28.93,28.93,28.93
T7583,22.7,28.93,28.93,28.93,28.93,28.93
T7584,22.7,28.93,28.93,28.93,28.93,28.93
T7585,22.7,28.93,28.93,28.93,28.93,28.93
T7586,20.39,23.5,23.5,23.5,23.5,23.5
T7587,20.39,23.5,23.5,23.5,23.5,23.5
T7588,20.39,23.5,23.5,23.5,23.5,23.5
T7589,19.24,19.9,19.9,19.9,19.9,19.9
T7590,19.24,19.9,19.9,19.9,19.9,19.9
T7591,19.24,19.9,19.9,19.9,19.9,19.9
T7592,19.24,19.9,19.9,19.9,19.9,19.9
T7593,19.24,19.9,19.9,19.9,19.9,19.9
T7594,19.24,19.9,19.9,19.9,19.9,19.9
T7595,22.7,28.93,28.93,28.93,28.93,28.93
T7596,22.7,28.93,28.93,28.93,28.93,28.93
T7597,22.7,28.93,28.93,28.93,28.93,28.93
T7598,22.7,28.93,28.93,28.93,28.93,28.93
T7599,22.7,28.93,28.93,28.93,28.93,28.93
T7600,22.7,28.93,28.93,28.93,28.93,28.93
T7601,22.7,28.93,28.93,28.93,28.93,28.93
T7602,22.7,28.93,28.93,28.93,28.93,28.93
T7603,22.7,28.93,28.93,28.93,28.93,28.93
T7604,22.7,28.93,28.93,28.93,28.93,28.93
T7605,22.7,28.93,28.93,28.93,28.93,28.93
T7606,22.7,28.93,28.93,28.93,28.93,28.93
T7607,22.7,28.93,28.93,28.93,28.93,28.93
T7608,22.7,28.93,28.93,28.93,28.93,28.93
T7609,22.7,28.93,28.93,28.93,28.93,28.93
T7610,20.39,23.5,23.5,23.5,23.5,23.5
T7611,20.39,23.5,23.5,23.5,23.5,23.5
T7612,20.39,23.5,23.5,23.5,23.5,23.5
T7613,19.24,19.9,19.9,19.9,19.9,19.9
T7614,19.24,19.9,19.9,19.9,19.9,19.9
T7615,19.24,19.9,19.9,19.9,19.9,19.9
T7616,19.24,19.9,19.9,19.9,19.9,19.9
T7617,19.24,19.9,19.9,19.9,19.9,19.9
T7618,19.24,19.9,19.9,19.9,19.9,19.9
T7619,22.7,28.93,28.93,28.93,28.93,28.93
T7620,22.7,28.93,28.93,28.93,28.93,28.93
T7621,22.7,28.93,28.93,28.93,28.93,28.93
T7622,22.7,28.93,28.93,28.93,28.93,28.93
T7623,22.7,28.93,28.93,28.93,28.93,28.93
T7624,22.7,28.93,28.93,28.93,28.93,28.93
T7625,22.7,28.93,28.93,28.93,28.93,28.93
T7626,22.7,28.93,28.93,28.93,28.93,28.93
T7627,22.7,28.93,28.93,28.93,28.93,28.93
T7628,22.7,28.93,28.93,28.93,28.93,28.93
T7629,22.7,28.93,28.93,28.93,28.93,28.93
T7630,22.7,28.93,28.93,28.93,28.93,28.93
T7631,22.7,28.93,28.93,28.93,28.93,28.93
T7632,22.7,28.93,28.93,28.93,28.93,28.93
T7633,22.7,28.93,28.93,28.93,28.93,28.93
T7634,20.39,23.5,23.5,23.5,23.5,23.5
T7635,20.39,23.5,23.5,23.5,23.5,23.5
T7636,20.39,23.5,23.5,23.5,23.5,23.5
T7637,19.24,19.9,19.9,19.9,19.9,19.9
T7638,19.24,19.9,19.9,19.9,19.9,19.9
T7639,19.24,19.9,19.9,19.9,19.9,19.9
T7640,19.24,19.9,19.9,19.9,19.9,19.9
T7641,19.24,19.9,19.9,19.9,19.9,19.9
T7642,19.24,19.9,19.9,19.9,19.9,19.9
T7643,22.7,28.93,28.93,28.93,28.93,28.93
T7644,22.7,28.93,28.93,28.93,28.93,28.93
T7645,22.7,28.93,28.93,28.93,28.93,28.93
T7646,22.7,28.93,28.93,28.93,28.93,28.93
T7647,22.7,28.93,28.93,28.93,28.93,28.93
T7648,22.7,28.93,28.93,28.93,28.93,28.93
T7649,22.7,28.93,28.93,28.93,28.93,28.93
T7650,22.7,28.93,28.93,28.93,28.93,28.93
T7651,22.7,28.93,28.93,28.93,28.93,28.93
T7652,22.7,28.93,28.93,28.93,28.93,28.93
T7653,22.7,28.93,28.93,28.93,28.93,28.93
T7654,22.7,28.93,28.93,28.93,28.93,28.93
T7655,22.7,28.93,28.93,28.93,28.93,28.93
T7656,22.7,28.93,28.93,28.93,28.93,28.93
T7657,22.7,28.93,28.93,28.93,28.93,28.93
T7658,20.39,23.5,23.5,23.5,23.5,23.5
T7659,20.39,23.5,23.5,23.5,23.5,23.5
T7660,20.39,23.5,23.5,23.5,23.5,23.5
T7661,19.24,19.9,19.9,19.9,19.9,19.9
T7662,19.24,19.9,19.9,19.9,19.9,19.9
T7663,19.24,19.9,19.9,19.9,19.9,19.9
T7664,19.24,19.9,19.9,19.9,19.9,19.9
T7665,19.24,19.9,19.9,19.9,19.9,19.9
T7666,19.24,19.9,19.9,19.9,19.9,19.9
T7667,22.7,28.93,28.93,28.93,28.93,28.93
T7668,22.7,28.93,28.93,28.93,28.93,28.93
T7669,22.7,28.93,28.93,28.93,28.93,28.93
T7670,22.7,28.93,28.93,28.93,28.93,28.93
T7671,22.7,28.93,28.93,28.93,28.93,28.93
T7672,22.7,28.93,28.93,28.93,28.93,28.93
T7673,22.7,28.93,28.93,28.93,28.93,28.93
T7674,22.7,28.93,28.93,28.93,28.93,28.93
T7675,22.7,28.93,28.93,28.93,28.93,28.93
T7676,22.7,28.93,28.93,28.93,28.93,28.93
T7677,22.7,28.93,28.93,28.93,28.93,28.93
T7678,22.7,28.93,28.93,28.93,28.93,28.93
T7679,22.7,28.93,28.93,28.93,28.93,28.93
T7680,22.7,28.93,28.93,28.93,28.93,28.93
T7681,22.7,28.93,28.93,28.93,28.93,28.93
T7682,20.39,23.5,23.5,23.5,23.5,23.5
T7683,20.39,23.5,23.5,23.5,23.5,23.5
T7684,20.39,23.5,23.5,23.5,23.5,23.5
T7685,19.24,19.9,19.9,19.9,19.9,19.9
T7686,19.24,19.9,19.9,19.9,19.9,19.9
T7687,19.24,19.9,19.9,19.9,19.9,19.9
T7688,19.24,19.9,19.9,19.9,19.9,19.9
T7689,19.24,19.9,19.9,19.9,19.9,19.9
T7690,19.24,19.9,19.9,19.9,19.9,19.9
T7691,22.7,28.93,28.93,28.93,28.93,28.93
T7692,22.7,28.93,28.93,28.93,28.93,28.93
T7693,22.7,28.93,28.93,28.93,28.93,28.93
T7694,22.7,28.93,28.93,28.93,28.93,28.93
T7695,22.7,28.93,28.93,28.93,28.93,28.93
T7696,22.7,28.93,28.93,28.93,28.93,28.93
T7697,22.7,28.93,28.93,28.93,28.93,28.93
T7698,22.7,28.93,28.93,28.93,28.93,28.93
T7699,22.7,28.93,28.93,28.93,28.93,28.93
T7700,22.7,28.93,28.93,28.93,28.93,28.93
T7701,22.7,28.93,28.93,28.93,28.93,28.93
T7702,22.7,28.93,28.93,28.93,28.93,28.93
T7703,22.7,28.93,28.93,28.93,28.93,28.93
T7704,22.7,28.93,28.93,28.93,28.93,28.93
T7705,22.7,28.93,28.93,28.93,28.93,28.93
T7706,20.39,23.5,23.5,23.5,23.5,23.5
T7707,20.39,23.5,23.5,23.5,23.5,23.5
T7708,20.39,23.5,23.5,23.5,23.5,23.5
T7709,19.24,19.9,19.9,19.9,19.9,19.9
T7710,19.24,19.9,19.9,19.9,19.9,19.9
T7711,19.24,19.9,19.9,19.9,19.9,19.9
T7712,19.24,19.9,19.9,19.9,19.9,19.9
T7713,19.24,19.9,19.9,19.9,19.9,19.9
T7714,19.24,19.9,19.9,19.9,19.9,19.9
T7715,22.7,28.93,28.93,28.93,28.93,28.93
T7716,22.7,28.93,28.93,28.93,28.93,28.93
T7717,22.7,28.93,28.93,28.93,28.93,28.93
T7718,22.7,28.93,28.93,28.93,28.93,28.93
T7719,22.7,28.93,28.93,28.93,28.93,28.93
T7720,22.7,28.93,28.93,28.93,28.93,28.93
T7721,22.7,28.93,28.93,28.93,28.93,28.93
T7722,22.7,28.93,28.93,28.93,28.93,28.93
T7723,22.7,28.93,28.93,28.93,28.93,28.93
T7724,22.7,28.93,28.93,28.93,28.93,28.93
T7725,22.7,28.93,28.93,28.93,28.93,28.93
T7726,22.7,28.93,28.93,28.93,28.93,28.93
T7727,22.7,28.93,28.93,28.93,28.93,28.93
T7728,22.7,28.93,28.93,28.93,28.93,28.93
T7729,22.7,28.93,28.93,28.93,28.93,28.93
T7730,20.39,23.5,23.5,23.5,23.5,23.5
T7731,20.39,23.5,23.5,23.5,23.5,23.5
T7732,20.39,23.5,23.5,23.5,23.5,23.5
T7733,19.24,19.9,19.9,19.9,19.9,19.9
T7734,19.24,19.9,19.9,19.9,19.9,19.9
T7735,19.24,19.9,19.9,19.9,19.9,19.9
T7736,19.24,19.9,19.9,19.9,19.9,19.9
T7737,19.24,19.9,19.9,19.9,19.9,19.9
T7738,19.24,19.9,19.9,19.9,19.9,19.9
T7739,22.7,28.93,28.93,28.93,28.93,28.93
T7740,22.7,28.93,28.93,28.93,28.93,28.93
T7741,22.7,28.93,28.93,28.93,28.93,28.93
T7742,22.7,28.93,28.93,28.93,28.93,28.93
T7743,22.7,28.93,28.93,28.93,28.93,28.93
T7744,22.7,28.93,28.93,28.93,28.93,28.93
T7745,22.7,28.93,28.93,28.93,28.93,28.93
T7746,22.7,28.93,28.93,28.93,28.93,28.93
T7747,22.7,28.93,28.93,28.93,28.93,28.93
T7748,22.7,28.93,28.93,28.93,28.93,28.93
T7749,22.7,28.93,28.93,28.93,28.93,28.93
T7750,22.7,28.93,28.93,28.93,28.93,28.93
T7751,22.7,28.93,28.93,28.93,28.93,28.93
T7752,22.7,28.93,28.93,28.93,28.93,28.93
T7753,22.7,28.93,28.93,28.93,28.93,28.93
T7754,20.39,23.5,23.5,23.5,23.5,23.5
T7755,20.39,23.5,23.5,23.5,23.5,23.5
T7756,20.39,23.5,23.5,23.5,23.5,23.5
T7757,19.24,19.9,19.9,19.9,19.9,19.9
T7758,19.24,19.9,19.9,19.9,19.9,19.9
T7759,19.24,19.9,19.9,19.9,19.9,19.9
T7760,19.24,19.9,19.9,19.9,19.9,19.9
T7761,19.24,19.9,19.9,19.9,19.9,19.9
T7762,19.24,19.9,19.9,19.9,19.9,19.9
T7763,22.7,28.93,28.93,28.93,28.93,28.93
T7764,22.7,28.93,28.93,28.93,28.93,28.93
T7765,22.7,28.93,28.93,28.93,28.93,28.93
T7766,22.7,28.93,28.93,28.93,28.93,28.93
T7767,22.7,28.93,28.93,28.93,28.93,28.93
T7768,22.7,28.93,28.93,28.93,28.93,28.93
T7769,22.7,28.93,28.93,28.93,28.93,28.93
T7770,22.7,28.93,28.93,28.93,28.93,28.93
T7771,22.7,28.93,28.93,28.93,28.93,28.93
T7772,22.7,28.93,28.93,28.93,28.93,28.93
T7773,22.7,28.93,28.93,28.93,28.93,28.93
T7774,22.7,28.93,28.93,28.93,28.93,28.93
T7775,22.7,28.93,28.93,28.93,28.93,28.93
T7776,22.7,28.93,28.93,28.93,28.93,28.93
T7777,22.7,28.93,28.93,28.93,28.93,28.93
T7778,20.39,23.5,23.5,23.5,23.5,23.5
T7779,20.39,23.5,23.5,23.5,23.5,23.5
T7780,20.39,23.5,23.5,23.5,23.5,23.5
T7781,19.24,19.9,19.9,19.9,19.9,19.9
T7782,19.24,19.9,19.9,19.9,19.9,19.9
T7783,19.24,19.9,19.9,19.9,19.9,19.9
