timestep,HOB_EL,HP_AMBIENT,HP_PROCESS,ELECTRIC_CHILLER,FREE_COOLING,HP_RECOVERY
T0494,17.9,21.0,21.0,21.0,21.0,21.0
T0495,17.9,21.0,21.0,21.0,21.0,21.0
T0496,17.9,21.0,21.0,21.0,21.0,21.0
T0497,17.9,21.0,21.0,21.0,21.0,21.0
T0498,17.9,21.0,21.0,21.0,21.0,21.0
T0499,20.2,26.5,26.5,26.5,26.5,26.5
T0500,20.2,26.5,26.5,26.5,26.5,26.5
T0501,17.9,21.0,21.0,21.0,21.0,21.0
T0502,17.9,21.0,21.0,21.0,21.0,21.0
T0503,17.9,21.0,21.0,21.0,21.0,21.0
T0504,14.5,14.7,14.7,14.7,14.7,14.7
T0505,14.5,14.7,14.7,14.7,14.7,14.7
T0506,14.5,14.7,14.7,14.7,14.7,14.7
T0507,14.5,14.7,14.7,14.7,14.7,14.7
T0508,14.5,14.7,14.7,14.7,14.7,14.7
T0509,14.5,14.7,14.7,14.7,14.7,14.7
T0510,14.5,14.7,14.7,14.7,14.7,14.7
T0511,14.5,14.7,14.7,14.7,14.7,14.7
T0512,17.9,21.0,21.0,21.0,21.0,21.0
T0513,17.9,21.0,21.0,21.0,21.0,21.0
T0514,20.2,26.5,26.5,26.5,26.5,26.5
T0515,20.2,26.5,26.5,26.5,26.5,26.5
T0516,17.9,21.0,21.0,21.0,21.0,21.0
T0517,17.9,21.0,21.0,21.0,21.0,21.0
T0518,17.9,21.0,21.0,21.0,21.0,21.0
T0519,17.9,21.0,21.0,21.0,21.0,21.0
T0520,17.9,21.0,21.0,21.0,21.0,21.0
T0521,17.9,21.0,21.0,21.0,21.0,21.0
T0522,17.9,21.0,21.0,21.0,21.0,21.0
T0523,20.2,26.5,26.5,26.5,26.5,26.5
T0524,20.2,26.5,26.5,26.5,26.5,26.5
T0525,17.9,21.0,21.0,21.0,21.0,21.0
T0526,17.9,21.0,21.0,21.0,21.0,21.0
T0527,17.9,21.0,21.0,21.0,21.0,21.0
T0528,14.5,14.7,14.7,14.7,14.7,14.7
T0529,14.5,14.7,14.7,14.7,14.7,14.7
T0530,14.5,14.7,14.7,14.7,14.7,14.7
T0531,14.5,14.7,14.7,14.7,14.7,14.7
T0532,14.5,14.7,14.7,14.7,14.7,14.7
T0533,14.5,14.7,14.7,14.7,14.7,14.7
T0534,14.5,14.7,14.7,14.7,14.7,14.7
T0535,14.5,14.7,14.7,14.7,14.7,14.7
T0536,17.9,21.0,21.0,21.0,21.0,21.0
T0537,17.9,21.0,21.0,21.0,21.0,21.0
T0538,20.2,26.5,26.5,26.5,26.5,26.5
T0539,20.2,26.5,26.5,26.5,26.5,26.5
T0540,17.9,21.0,21.0,21.0,21.0,21.0
T0541,17.9,21.0,21.0,21.0,21.0,21.0
T0542,17.9,21.0,21.0,21.0,21.0,21.0
T0543,17.9,21.0,21.0,21.0,21.0,21.0
T0544,17.9,21.0,21.0,21.0,21.0,21.0
T0545,17.9,21.0,21.0,21.0,21.0,21.0
T0546,17.9,21.0,21.0,21.0,21.0,21.0
T0547,20.2,26.5,26.5,26.5,26.5,26.5
T0548,20.2,26.5,26.5,26.5,26.5,26.5
T0549,17.9,21.0,21.0,21.0,21.0,21.0
T0550,17.9,21.0,21.0,21.0,21.0,21.0
T0551,17.9,21.0,21.0,21.0,21.0,21.0
T0552,14.5,14.7,14.7,14.7,14.7,14.7
T0553,14.5,14.7,14.7,14.7,14.7,14.7
T0554,14.5,14.7,14.7,14.7,14.7,14.7
T0555,14.5,14.7,14.7,14.7,14.7,14.7
T0556,14.5,14.7,14.7,14.7,14.7,14.7
T0557,14.5,14.7,14.7,14.7,14.7,14.7
T0558,14.5,14.7,14.7,14.7,14.7,14.7
T0559,14.5,14.7,14.7,14.7,14.7,14.7
T0560,17.9,21.0,21.0,21.0,21.0,21.0
T0561,17.9,21.0,21.0,21.0,21.0,21.0
T0562,20.2,26.5,26.5,26.5,26.5,26.5
T0563,20.2,26.5,26.5,26.5,26.5,26.5
T0564,17.9,21.0,21.0,21.0,21.0,21.0
T0565,17.9,21.0,21.0,21.0,21.0,21.0
T0566,17.9,21.0,21.0,21.0,21.0,21.0
T0567,17.9,21.0,21.0,21.0,21.0,21.0
T0568,17.9,21.0,21.0,21.0,21.0,21.0
T0569,17.9,21.0,21.0,21.0,21.0,21.0
T0570,17.9,21.0,21.0,21.0,21.0,21.0
T0571,20.2,26.5,26.5,26.5,26.5,26.5
T0572,20.2,26.5,26.5,26.5,26.5,26.5
T0573,17.9,21.0,21.0,21.0,21.0,21.0
T0574,17.9,21.0,21.0,21.0,21.0,21.0
T0575,17.9,21.0,21.0,21.0,21.0,21.0
T0576,14.5,14.7,14.7,14.7,14.7,14.7
T0577,14.5,14.7,14.7,14.7,14.7,14.7
T0578,14.5,14.7,14.7,14.7,14.7,14.7
T0579,14.5,14.7,14.7,14.7,14.7,14.7
T0580,14.5,14.7,14.7,14.7,14.7,14.7
T0581,14.5,14.7,14.7,14.7,14.7,14.7
T0582,14.5,14.7,14.7,14.7,14.7,14.7
T0583,14.5,14.7,14.7,14.7,14.7,14.7
T0584,17.9,21.0,21.0,21.0,21.0,21.0
T0585,17.9,21.0,21.0,21.0,21.0,21.0
T0586,20.2,26.5,26.5,26.5,26.5,26.5
T0587,20.2,26.5,26.5,26.5,26.5,26.5
T0588,17.9,21.0,21.0,21.0,21.0,21.0
T0589,17.9,21.0,21.0,21.0,21.0,21.0
T0590,17.9,21.0,21.0,21.0,21.0,21.0
T0591,17.9,21.0,21.0,21.0,21.0,21.0
T0592,17.9,21.0,21.0,21.0,21.0,21.0
T0593,17.9,21.0,21.0,21.0,21.0,21.0
T0594,17.9,21.0,21.0,21.0,21.0,21.0
T0595,20.2,26.5,26.5,26.5,26.5,26.5
T0596,20.2,26.5,26.5,26.5,26.5,26.5
T0597,17.9,21.0,21.0,21.0,21.0,21.0
T0598,17.9,21.0,21.0,21.0,21.0,21.0
T0599,17.9,21.0,21.0,21.0,21.0,21.0
T0600,14.5,14.7,14.7,14.7,14.7,14.7
T0601,14.5,14.7,14.7,14.7,14.7,14.7
T0602,14.5,14.7,14.7,14.7,14.7,14.7
T0603,14.5,14.7,14.7,14.7,14.7,14.7
T0604,14.5,14.7,14.7,14.7,14.7,14.7
T0605,14.5,14.7,14.7,14.7,14.7,14.7
T0606,14.5,14.7,14.7,14.7,14.7,14.7
T0607,14.5,14.7,14.7,14.7,14.7,14.7
T0608,17.9,21.0,21.0,21.0,21.0,21.0
T0609,17.9,21.0,21.0,21.0,21.0,21.0
T0610,20.2,26.5,26.5,26.5,26.5,26.5
T0611,20.2,26.5,26.5,26.5,26.5,26.5
T0612,17.9,21.0,21.0,21.0,21.0,21.0
T0613,17.9,21.0,21.0,21.0,21.0,21.0
T0614,17.9,21.0,21.0,21.0,21.0,21.0
T0615,17.9,21.0,21.0,21.0,21.0,21.0
T0616,17.9,21.0,21.0,21.0,21.0,21.0
T0617,17.9,21.0,21.0,21.0,21.0,21.0
T0618,17.9,21.0,21.0,21.0,21.0,21.0
T0619,20.2,26.5,26.5,26.5,26.5,26.5
T0620,20.2,26.5,26.5,26.5,26.5,26.5
T0621,17.9,21.0,21.0,21.0,21.0,21.0
T0622,17.9,21.0,21.0,21.0,21.0,21.0
T0623,17.9,21.0,21.0,21.0,21.0,21.0
T0624,14.5,14.7,14.7,14.7,14.7,14.7
T0625,14.5,14.7,14.7,14.7,14.7,14.7
T0626,14.5,14.7,14.7,14.7,14.7,14.7
T0627,14.5,14.7,14.7,14.7,14.7,14.7
T0628,14.5,14.7,14.7,14.7,14.7,14.7
T0629,14.5,14.7,14.7,14.7,14.7,14.7
T0630,14.5,14.7,14.7,14.7,14.7,14.7
T0631,14.5,14.7,14.7,14.7,14.7,14.7
T0632,17.9,21.0,21.0,21.0,21.0,21.0
T0633,17.9,21.0,21.0,21.0,21.0,21.0
T0634,20.2,26.5,26.5,26.5,26.5,26.5
T0635,20.2,26.5,26.5,26.5,26.5,26.5
T0636,17.9,21.0,21.0,21.0,21.0,21.0
T0637,17.9,21.0,21.0,21.0,21.0,21.0
T0638,17.9,21.0,21.0,21.0,21.0,21.0
T0639,17.9,21.0,21.0,21.0,21.0,21.0
T0640,17.9,21.0,21.0,21.0,21.0,21.0
T0641,17.9,21.0,21.0,21.0,21.0,21.0
T0642,17.9,21.0,21.0,21.0,21.0,21.0
T0643,20.2,26.5,26.5,26.5,26.5,26.5
T0644,20.2,26.5,26.5,26.5,26.5,26.5
T0645,17.9,21.0,21.0,21.0,21.0,21.0
T0646,17.9,21.0,21.0,21.0,21.0,21.0
T0647,17.9,21.0,21.0,21.0,21.0,21.0
T0648,14.5,14.7,14.7,14.7,14.7,14.7
T0649,14.5,14.7,14.7,14.7,14.7,14.7
T0650,14.5,14.7,14.7,14.7,14.7,14.7
T0651,14.5,14.7,14.7,14.7,14.7,14.7
T0652,14.5,14.7,14.7,14.7,14.7,14.7
T0653,14.5,14.7,14.7,14.7,14.7,14.7
T0654,14.5,14.7,14.7,14.7,14.7,14.7
T0655,14.5,14.7,14.7,14.7,14.7,14.7
T0656,17.9,21.0,21.0,21.0,21.0,21.0
T0657,17.9,21.0,21.0,21.0,21.0,21.0
T0658,20.2,26.5,26.5,26.5,26.5,26.5
T0659,20.2,26.5,26.5,26.5,26.5,26.5
T0660,17.9,21.0,21.0,21.0,21.0,21.0
T0661,17.9,21.0,21.0,21.0,21.0,21.0
T0662,17.9,21.0,21.0,21.0,21.0,21.0
T0663,17.9,21.0,21.0,21.0,21.0,21.0
T0664,17.9,21.0,21.0,21.0,21.0,21.0
T0665,17.9,21.0,21.0,21.0,21.0,21.0
T0666,17.9,21.0,21.0,21.0,21.0,21.0
T0667,20.2,26.5,26.5,26.5,26.5,26.5
T0668,20.2,26.5,26.5,26.5,26.5,26.5
T0669,17.9,21.0,21.0,21.0,21.0,21.0
T0670,17.9,21.0,21.0,21.0,21.0,21.0
T0671,17.9,21.0,21.0,21.0,21.0,21.0
T0672,14.5,14.7,14.7,14.7,14.7,14.7
T0673,14.5,14.7,14.7,14.7,14.7,14.7
T0674,14.5,14.7,14.7,14.7,14.7,14.7
T0675,14.5,14.7,14.7,14.7,14.7,14.7
T0676,14.5,14.7,14.7,14.7,14.7,14.7
T0677,14.5,14.7,14.7,14.7,14.7,14.7
T0678,14.5,14.7,14.7,14.7,14.7,14.7
T0679,14.5,14.7,14.7,14.7,14.7,14.7
T0680,17.9,21.0,21.0,21.0,21.0,21.0
T0681,17.9,21.0,21.0,21.0,21.0,21.0
T0682,20.2,26.5,26.5,26.5,26.5,26.5
T0683,20.2,26.5,26.5,26.5,26.5,26.5
T0684,17.9,21.0,21.0,21.0,21.0,21.0
T0685,17.9,21.0,21.0,21.0,21.0,21.0
T0686,17.9,21.0,21.0,21.0,21.0,21.0
T0687,17.9,21.0,21.0,21.0,21.0,21.0
T0688,17.9,21.0,21.0,21.0,21.0,21.0
T0689,17.9,21.0,21.0,21.0,21.0,21.0
T0690,17.9,21.0,21.0,21.0,21.0,21.0
T0691,20.2,26.5,26.5,26.5,26.5,26.5
T0692,20.2,26.5,26.5,26.5,26.5,26.5
T0693,17.9,21.0,21.0,21.0,21.0,21.0
T0694,17.9,21.0,21.0,21.0,21.0,21.0
T0695,17.9,21.0,21.0,21.0,21.0,21.0
T0696,14.5,14.7,14.7,14.7,14.7,14.7
T0697,14.5,14.7,14.7,14.7,14.7,14.7
T0698,14.5,14.7,14.7,14.7,14.7,14.7
T0699,14.5,14.7,14.7,14.7,14.7,14.7
T0700,14.5,14.7,14.7,14.7,14.7,14.7
T0701,14.5,14.7,14.7,14.7,14.7,14.7
T0702,14.5,14.7,14.7,14.7,14.7,14.7
T0703,14.5,14.7,14.7,14.7,14.7,14.7
T0704,17.9,21.0,21.0,21.0,21.0,21.0
T0705,17.9,21.0,21.0,21.0,21.0,21.0
T0706,20.2,26.5,26.5,26.5,26.5,26.5
T0707,20.2,26.5,26.5,26.5,26.5,26.5
T0708,17.9,21.0,21.0,21.0,21.0,21.0
T0709,17.9,21.0,21.0,21.0,21.0,21.0
T0710,17.9,21.0,21.0,21.0,21.0,21.0
T0711,17.9,21.0,21.0,21.0,21.0,21.0
T0712,17.9,21.0,21.0,21.0,21.0,21.0
T0713,17.9,21.0,21.0,21.0,21.0,21.0
T0714,17.9,21.0,21.0,21.0,21.0,21.0
T0715,20.2,26.5,26.5,26.5,26.5,26.5
T0716,20.2,26.5,26.5,26.5,26.5,26.5
T0717,17.9,21.0,21.0,21.0,21.0,21.0
T0718,17.9,21.0,21.0,21.0,21.0,21.0
T0719,17.9,21.0,21.0,21.0,21.0,21.0
T0720,14.5,14.7,14.7,14.7,14.7,14.7
T0721,14.5,14.7,14.7,14.7,14.7,14.7
T0722,14.5,14.7,14.7,14.7,14.7,14.7
T0723,14.5,14.7,14.7,14.7,14.7,14.7
T0724,14.5,14.7,14.7,14.7,14.7,14.7
T0725,14.5,14.7,14.7,14.7,14.7,14.7
T0726,14.5,14.7,14.7,14.7,14.7,14.7
T0727,14.5,14.7,14.7,14.7,14.7,14.7
T0728,17.9,21.0,21.0,21.0,21.0,21.0
T0729,17.9,21.0,21.0,21.0,21.0,21.0
T0730,20.2,26.5,26.5,26.5,26.5,26.5
T0731,14.5,14.7,14.7,14.7,14.7,14.7
T0732,14.5,14.7,14.7,14.7,14.7,14.7
T0733,14.5,14.7,14.7,14.7,14.7,14.7
T0734,14.5,14.7,14.7,14.7,14.7,14.7
T0735,14.5,14.7,14.7,14.7,14.7,14.7
T0736,14.5,14.7,14.7,14.7,14.7,14.7
T0737,14.5,14.7,14.7,14.7,14.7,14.7
T0738,17.9,21.0,21.0,21.0,21.0,21.0
T0739,17.9,21.0,21.0,21.0,21.0,21.0
T0740,20.2,26.5,26.5,26.5,26.5,26.5
T0741,20.2,26.5,26.5,26.5,26.5,26.5
T0742,17.9,21.0,21.0,21.0,21.0,21.0
T0743,17.9,21.0,21.0,21.0,21.0,21.0
T0744,17.9,21.0,21.0,21.0,21.0,21.0
T0745,17.9,21.0,21.0,21.0,21.0,21.0
T0746,17.9,21.0,21.0,21.0,21.0,21.0
T0747,17.9,21.0,21.0,21.0,21.0,21.0
T0748,17.9,21.0,21.0,21.0,21.0,21.0
T0749,20.2,26.5,26.5,26.5,26.5,26.5
T0750,20.2,26.5,26.5,26.5,26.5,26.5
T0751,17.9,21.0,21.0,21.0,21.0,21.0
T0752,17.9,21.0,21.0,21.0,21.0,21.0
T0753,17.9,21.0,21.0,21.0,21.0,21.0
T0754,14.5,14.7,14.7,14.7,14.7,14.7
T0755,14.5,14.7,14.7,14.7,14.7,14.7
T0756,14.5,14.7,14.7,14.7,14.7,14.7
T0757,14.5,14.7,14.7,14.7,14.7,14.7
T0758,14.5,14.7,14.7,14.7,14.7,14.7
T0759,14.5,14.7,14.7,14.7,14.7,14.7
T0760,14.5,14.7,14.7,14.7,14.7,14.7
T0761,14.5,14.7,14.7,14.7,14.7,14.7
T0762,17.9,21.0,21.0,21.0,21.0,21.0
T0763,17.9,21.0,21.0,21.0,21.0,21.0
T0764,20.2,26.5,26.5,26.5,26.5,26.5
T0765,20.2,26.5,26.5,26.5,26.5,26.5
T0766,17.9,21.0,21.0,21.0,21.0,21.0
T0767,17.9,21.0,21.0,21.0,21.0,21.0
T0768,17.9,21.0,21.0,21.0,21.0,21.0
T0769,17.9,21.0,21.0,21.0,21.0,21.0
T0770,17.9,21.0,21.0,21.0,21.0,21.0
T0771,17.9,21.0,21.0,21.0,21.0,21.0
T0772,17.9,21.0,21.0,21.0,21.0,21.0
T0773,20.2,26.5,26.5,26.5,26.5,26.5
T0774,20.2,26.5,26.5,26.5,26.5,26.5
T0775,17.9,21.0,21.0,21.0,21.0,21.0
T0776,17.9,21.0,21.0,21.0,21.0,21.0
T0777,17.9,21.0,21.0,21.0,21.0,21.0
T0778,14.5,14.7,14.7,14.7,14.7,14.7
T0779,14.5,14.7,14.7,14.7,14.7,14.7
T0780,14.5,14.7,14.7,14.7,14.7,14.7
T0781,14.5,14.7,14.7,14.7,14.7,14.7
T0782,14.5,14.7,14.7,14.7,14.7,14.7
T0783,14.5,14.7,14.7,14.7,14.7,14.7
T0784,14.5,14.7,14.7,14.7,14.7,14.7
T0785,14.5,14.7,14.7,14.7,14.7,14.7
T0786,17.9,21.0,21.0,21.0,21.0,21.0
T0787,17.9,21.0,21.0,21.0,21.0,21.0
T0788,20.2,26.5,26.5,26.5,26.5,26.5
T0789,20.2,26.5,26.5,26.5,26.5,26.5
T0790,17.9,21.0,21.0,21.0,21.0,21.0
T0791,17.9,21.0,21.0,21.0,21.0,21.0
T0792,17.9,21.0,21.0,21.0,21.0,21.0
T0793,17.9,21.0,21.0,21.0,21.0,21.0
T0794,17.9,21.0,21.0,21.0,21.0,21.0
T0795,17.9,21.0,21.0,21.0,21.0,21.0
T0796,17.9,21.0,21.0,21.0,21.0,21.0
T0797,20.2,26.5,26.5,26.5,26.5,26.5
T0798,20.2,26.5,26.5,26.5,26.5,26.5
T0799,17.9,21.0,21.0,21.0,21.0,21.0
T0800,17.9,21.0,21.0,21.0,21.0,21.0
T0801,17.9,21.0,21.0,21.0,21.0,21.0
T0802,14.5,14.7,14.7,14.7,14.7,14.7
T0803,14.5,14.7,14.7,14.7,14.7,14.7
T0804,14.5,14.7,14.7,14.7,14.7,14.7
T0805,14.5,14.7,14.7,14.7,14.7,14.7
T0806,14.5,14.7,14.7,14.7,14.7,14.7
T0807,14.5,14.7,14.7,14.7,14.7,14.7
T0808,14.5,14.7,14.7,14.7,14.7,14.7
T0809,14.5,14.7,14.7,14.7,14.7,14.7
T0810,17.9,21.0,21.0,21.0,21.0,21.0
T0811,17.9,21.0,21.0,21.0,21.0,21.0
T0812,20.2,26.5,26.5,26.5,26.5,26.5
T0813,20.2,26.5,26.5,26.5,26.5,26.5
T0814,17.9,21.0,21.0,21.0,21.0,21.0
T0815,17.9,21.0,21.0,21.0,21.0,21.0
T0816,17.9,21.0,21.0,21.0,21.0,21.0
T0817,17.9,21.0,21.0,21.0,21.0,21.0
T0818,17.9,21.0,21.0,21.0,21.0,21.0
T0819,17.9,21.0,21.0,21.0,21.0,21.0
T0820,17.9,21.0,21.0,21.0,21.0,21.0
T0821,20.2,26.5,26.5,26.5,26.5,26.5
T0822,20.2,26.5,26.5,26.5,26.5,26.5
T0823,17.9,21.0,21.0,21.0,21.0,21.0
T0824,17.9,21.0,21.0,21.0,21.0,21.0
T0825,17.9,21.0,21.0,21.0,21.0,21.0
T0826,14.5,14.7,14.7,14.7,14.7,14.7
T0827,14.5,14.7,14.7,14.7,14.7,14.7
T0828,14.5,14.7,14.7,14.7,14.7,14.7
T0829,14.5,14.7,14.7,14.7,14.7,14.7
T0830,14.5,14.7,14.7,14.7,14.7,14.7
T0831,14.5,14.7,14.7,14.7,14.7,14.7
T0832,14.5,14.7,14.7,14.7,14.7,14.7
T0833,14.5,14.7,14.7,14.7,14.7,14.7
T0834,17.9,21.0,21.0,21.0,21.0,21.0
T0835,17.9,21.0,21.0,21.0,21.0,21.0
T0836,20.2,26.5,26.5,26.5,26.5,26.5
T0837,20.2,26.5,26.5,26.5,26.5,26.5
T0838,17.9,21.0,21.0,21.0,21.0,21.0
T0839,17.9,21.0,21.0,21.0,21.0,21.0
T0840,17.9,21.0,21.0,21.0,21.0,21.0
T0841,17.9,21.0,21.0,21.0,21.0,21.0
T0842,17.9,21.0,21.0,21.0,21.0,21.0
T0843,17.9,21.0,21.0,21.0,21.0,21.0
T0844,17.9,21.0,21.0,21.0,21.0,21.0
T0845,20.2,26.5,26.5,26.5,26.5,26.5
T0846,20.2,26.5,26.5,26.5,26.5,26.5
T0847,17.9,21.0,21.0,21.0,21.0,21.0
T0848,17.9,21.0,21.0,21.0,21.0,21.0
T0849,17.9,21.0,21.0,21.0,21.0,21.0
T0850,14.5,14.7,14.7,14.7,14.7,14.7
T0851,14.5,14.7,14.7,14.7,14.7,14.7
T0852,14.5,14.7,14.7,14.7,14.7,14.7
T0853,14.5,14.7,14.7,14.7,14.7,14.7
T0854,14.5,14.7,14.7,14.7,14.7,14.7
T0855,14.5,14.7,14.7,14.7,14.7,14.7
T0856,14.5,14.7,14.7,14.7,14.7,14.7
T0857,14.5,14.7,14.7,14.7,14.7,14.7
T0858,17.9,21.0,21.0,21.0,21.0,21.0
T0859,17.9,21.0,21.0,21.0,21.0,21.0
T0860,20.2,26.5,26.5,26.5,26.5,26.5
T0861,20.2,26.5,26.5,26.5,26.5,26.5
T0862,17.9,21.0,21.0,21.0,21.0,21.0
T0863,17.9,21.0,21.0,21.0,21.0,21.0
T0864,17.9,21.0,21.0,21.0,21.0,21.0
T0865,17.9,21.0,21.0,21.0,21.0,21.0
T0866,17.9,21.0,21.0,21.0,21.0,21.0
T0867,17.9,21.0,21.0,21.0,21.0,21.0
T0868,17.9,21.0,21.0,21.0,21.0,21.0
T0869,20.2,26.5,26.5,26.5,26.5,26.5
T0870,20.2,26.5,26.5,26.5,26.5,26.5
T0871,17.9,21.0,21.0,21.0,21.0,21.0
T0872,17.9,21.0,21.0,21.0,21.0,21.0
T0873,17.9,21.0,21.0,21.0,21.0,21.0
T0874,14.5,14.7,14.7,14.7,14.7,14.7
T0875,14.5,14.7,14.7,14.7,14.7,14.7
T0876,14.5,14.7,14.7,14.7,14.7,14.7
T0877,14.5,14.7,14.7,14.7,14.7,14.7
T0878,14.5,14.7,14.7,14.7,14.7,14.7
T0879,14.5,14.7,14.7,14.7,14.7,14.7
T0880,14.5,14.7,14.7,14.7,14.7,14.7
T0881,14.5,14.7,14.7,14.7,14.7,14.7
T0882,17.9,21.0,21.0,21.0,21.0,21.0
T0883,17.9,21.0,21.0,21.0,21.0,21.0
T0884,20.2,26.5,26.5,26.5,26.5,26.5
T0885,20.2,26.5,26.5,26.5,26.5,26.5
T0886,17.9,21.0,21.0,21.0,21.0,21.0
T0887,17.9,21.0,21.0,21.0,21.0,21.0
T0888,17.9,21.0,21.0,21.0,21.0,21.0
T0889,17.9,21.0,21.0,21.0,21.0,21.0
T0890,17.9,21.0,21.0,21.0,21.0,21.0
T0891,17.9,21.0,21.0,21.0,21.0,21.0
T0892,17.9,21.0,21.0,21.0,21.0,21.0
T0893,20.2,26.5,26.5,26.5,26.5,26.5
T0894,20.2,26.5,26.5,26.5,26.5,26.5
T0895,17.9,21.0,21.0,21.0,21.0,21.0
T0896,17.9,21.0,21.0,21.0,21.0,21.0
T0897,17.9,21.0,21.0,21.0,21.0,21.0
T0898,14.5,14.7,14.7,14.7,14.7,14.7
T0899,14.5,14.7,14.7,14.7,14.7,14.7
T0900,14.5,14.7,14.7,14.7,14.7,14.7
T0901,14.5,14.7,14.7,14.7,14.7,14.7
T0902,14.5,14.7,14.7,14.7,14.7,14.7
T0903,14.5,14.7,14.7,14.7,14.7,14.7
T0904,14.5,14.7,14.7,14.7,14.7,14.7
T0905,14.5,14.7,14.7,14.7,14.7,14.7
T0906,17.9,21.0,21.0,21.0,21.0,21.0
T0907,17.9,21.0,21.0,21.0,21.0,21.0
T0908,20.2,26.5,26.5,26.5,26.5,26.5
T0909,20.2,26.5,26.5,26.5,26.5,26.5
T0910,17.9,21.0,21.0,21.0,21.0,21.0
T0911,17.9,21.0,21.0,21.0,21.0,21.0
T0912,17.9,21.0,21.0,21.0,21.0,21.0
T0913,17.9,21.0,21.0,21.0,21.0,21.0
T0914,17.9,21.0,21.0,21.0,21.0,21.0
T0915,17.9,21.0,21.0,21.0,21.0,21.0
T0916,17.9,21.0,21.0,21.0,21.0,21.0
T0917,20.2,26.5,26.5,26.5,26.5,26.5
T0918,20.2,26.5,26.5,26.5,26.5,26.5
T0919,17.9,21.0,21.0,21.0,21.0,21.0
T0920,17.9,21.0,21.0,21.0,21.0,21.0
T0921,17.9,21.0,21.0,21.0,21.0,21.0
T0922,14.5,14.7,14.7,14.7,14.7,14.7
T0923,14.5,14.7,14.7,14.7,14.7,14.7
T0924,14.5,14.7,14.7,14.7,14.7,14.7
T0925,14.5,14.7,14.7,14.7,14.7,14.7
T0926,14.5,14.7,14.7,14.7,14.7,14.7
T0927,14.5,14.7,14.7,14.7,14.7,14.7
T0928,14.5,14.7,14.7,14.7,14.7,14.7
T0929,14.5,14.7,14.7,14.7,14.7,14.7
T0930,17.9,21.0,21.0,21.0,21.0,21.0
T0931,17.9,21.0,21.0,21.0,21.0,21.0
T0932,20.2,26.5,26.5,26.5,26.5,26.5
T0933,20.2,26.5,26.5,26.5,26.5,26.5
T0934,17.9,21.0,21.0,21.0,21.0,21.0
T0935,17.9,21.0,21.0,21.0,21.0,21.0
T0936,17.9,21.0,21.0,21.0,21.0,21.0
T0937,17.9,21.0,21.0,21.0,21.0,21.0
T0938,17.9,21.0,21.0,21.0,21.0,21.0
T0939,17.9,21.0,21.0,21.0,21.0,21.0
T0940,17.9,21.0,21.0,21.0,21.0,21.0
T0941,20.2,26.5,26.5,26.5,26.5,26.5
T0942,20.2,26.5,26.5,26.5,26.5,26.5
T0943,17.9,21.0,21.0,21.0,21.0,21.0
T0944,17.9,21.0,21.0,21.0,21.0,21.0
T0945,17.9,21.0,21.0,21.0,21.0,21.0
T0946,14.5,14.7,14.7,14.7,14.7,14.7
T0947,14.5,14.7,14.7,14.7,14.7,14.7
T0948,14.5,14.7,14.7,14.7,14.7,14.7
T0949,14.5,14.7,14.7,14.7,14.7,14.7
T0950,14.5,14.7,14.7,14.7,14.7,14.7
T0951,14.5,14.7,14.7,14.7,14.7,14.7
T0952,14.5,14.7,14.7,14.7,14.7,14.7
T0953,14.5,14.7,14.7,14.7,14.7,14.7
T0954,17.9,21.0,21.0,21.0,21.0,21.0
T0955,17.9,21.0,21.0,21.0,21.0,21.0
T0956,20.2,26.5,26.5,26.5,26.5,26.5
T0957,20.2,26.5,26.5,26.5,26.5,26.5
T0958,17.9,21.0,21.0,21.0,21.0,21.0
T0959,17.9,21.0,21.0,21.0,21.0,21.0
T0960,17.9,21.0,21.0,21.0,21.0,21.0
T0961,17.9,21.0,21.0,21.0,21.0,21.0
T0962,17.9,21.0,21.0,21.0,21.0,21.0
T0963,17.9,21.0,21.0,21.0,21.0,21.0
T0964,17.9,21.0,21.0,21.0,21.0,21.0
T0965,20.2,26.5,26.5,26.5,26.5,26.5
T0966,20.2,26.5,26.5,26.5,26.5,26.5
T0967,17.9,21.0,21.0,21.0,21.0,21.0
T0968,17.9,21.0,21.0,21.0,21.0,21.0
T0969,17.9,21.0,21.0,21.0,21.0,21.0
T0970,14.5,14.7,14.7,14.7,14.7,14.7
T0971,14.5,14.7,14.7,14.7,14.7,14.7
T0972,14.5,14.7,14.7,14.7,14.7,14.7
T0973,14.5,14.7,14.7,14.7,14.7,14.7
T0974,14.5,14.7,14.7,14.7,14.7,14.7
T0975,14.5,14.7,14.7,14.7,14.7,14.7
T0976,14.5,14.7,14.7,14.7,14.7,14.7
T0977,14.5,14.7,14.7,14.7,14.7,14.7
T0978,17.9,21.0,21.0,21.0,21.0,21.0
T0979,17.9,21.0,21.0,21.0,21.0,21.0
T0980,20.2,26.5,26.5,26.5,26.5,26.5
T0981,20.2,26.5,26.5,26.5,26.5,26.5
T0982,17.9,21.0,21.0,21.0,21.0,21.0
T0983,17.9,21.0,21.0,21.0,21.0,21.0
T0984,17.9,21.0,21.0,21.0,21.0,21.0
T0985,17.9,21.0,21.0,21.0,21.0,21.0
T0986,17.9,21.0,21.0,21.0,21.0,21.0
T0987,17.9,21.0,21.0,21.0,21.0,21.0
T0988,17.9,21.0,21.0,21.0,21.0,21.0
T0989,20.2,26.5,26.5,26.5,26.5,26.5
T0990,20.2,26.5,26.5,26.5,26.5,26.5
