,AMV3,AVV1,AVV2,AMV1,AMV4,ARC,ARGO5,ARGO6,HCV7,HCV8,KKV7,KKV8,VF5,VF6,HOB_BG,HOB_EL,HOB_FO,HOB_GO,HOB_NG,HOB_WP,HOB_WW,EH,HP
T4698,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,51.89,29.60,47.22,22.32,34.92,12.07,0.00,51.89
T4699,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.37,29.60,47.22,22.32,34.92,12.07,0.00,49.37
T4700,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,52.01,29.60,47.22,22.32,34.92,12.07,0.00,52.01
T4701,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.87,29.60,47.22,22.32,34.92,12.07,0.00,45.87
T4702,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.57,29.60,47.22,22.32,34.92,12.07,0.00,41.57
T4703,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.90,29.60,47.22,22.32,34.92,12.07,0.00,39.90
T4704,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.38,29.60,47.22,22.32,34.92,12.07,0.00,36.38
T4705,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.82,29.60,47.22,22.32,34.92,12.07,0.00,33.82
T4706,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.54,29.60,47.22,22.32,34.92,12.07,0.00,33.54
T4707,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,34.08,29.60,47.22,22.32,34.92,12.07,0.00,34.08
T4708,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.75,29.60,47.22,22.32,34.92,12.07,0.00,37.75
T4709,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,47.48,29.60,47.22,22.32,34.92,12.07,0.00,47.48
T4710,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,55.54,29.60,47.22,22.32,34.92,12.07,0.00,55.54
T4711,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,61.47,29.60,47.22,22.32,34.92,12.07,0.00,61.47
T4712,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,63.61,29.60,47.22,22.32,34.92,12.07,0.00,63.61
T4713,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,62.89,29.60,47.22,22.32,34.92,12.07,0.00,62.89
T4714,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,57.90,29.60,47.22,22.32,34.92,12.07,0.00,57.90
T4715,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,56.76,29.60,47.22,22.32,34.92,12.07,0.00,56.76
T4716,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.56,29.60,47.22,22.32,34.92,12.07,0.00,49.56
T4717,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,48.74,29.60,47.22,22.32,34.92,12.07,0.00,48.74
T4718,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,48.19,29.60,47.22,22.32,34.92,12.07,0.00,48.19
T4719,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,48.52,29.60,47.22,22.32,34.92,12.07,0.00,48.52
T4720,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.86,29.60,47.22,22.32,34.92,12.07,0.00,54.86
T4721,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.64,29.60,47.22,22.32,34.92,12.07,0.00,49.64
T4722,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,57.81,29.60,47.22,22.32,34.92,12.07,0.00,57.81
T4723,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,59.24,29.60,47.22,22.32,34.92,12.07,0.00,59.24
T4724,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,53.00,29.60,47.22,22.32,34.92,12.07,0.00,53.00
T4725,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.82,29.60,47.22,22.32,34.92,12.07,0.00,46.82
T4726,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.60,29.60,47.22,22.32,34.92,12.07,0.00,42.60
T4727,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.92,29.60,47.22,22.32,34.92,12.07,0.00,39.92
T4728,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.31,29.60,47.22,22.32,34.92,12.07,0.00,35.31
T4729,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.99,29.60,47.22,22.32,34.92,12.07,0.00,32.99
T4730,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.28,29.60,47.22,22.32,34.92,12.07,0.00,32.28
T4731,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.41,29.60,47.22,22.32,34.92,12.07,0.00,32.41
T4732,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.74,29.60,47.22,22.32,34.92,12.07,0.00,37.74
T4733,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.91,29.60,47.22,22.32,34.92,12.07,0.00,45.91
T4734,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,52.45,29.60,47.22,22.32,34.92,12.07,0.00,52.45
T4735,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.06,29.60,47.22,22.32,34.92,12.07,0.00,54.06
T4736,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,51.17,29.60,47.22,22.32,34.92,12.07,0.00,51.17
T4737,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.88,29.60,47.22,22.32,34.92,12.07,0.00,49.88
T4738,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.12,29.60,47.22,22.32,34.92,12.07,0.00,49.12
T4739,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.61,29.60,47.22,22.32,34.92,12.07,0.00,45.61
T4740,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.82,29.60,47.22,22.32,34.92,12.07,0.00,42.82
T4741,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,40.52,29.60,47.22,22.32,34.92,12.07,0.00,40.52
T4742,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.25,29.60,47.22,22.32,34.92,12.07,0.00,39.25
T4743,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,40.46,29.60,47.22,22.32,34.92,12.07,0.00,40.46
T4744,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.77,29.60,47.22,22.32,34.92,12.07,0.00,43.77
T4745,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.97,29.60,47.22,22.32,34.92,12.07,0.00,46.97
T4746,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,48.97,29.60,47.22,22.32,34.92,12.07,0.00,48.97
T4747,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.94,29.60,47.22,22.32,34.92,12.07,0.00,45.94
T4748,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.41,29.60,47.22,22.32,34.92,12.07,0.00,44.41
T4749,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.71,29.60,47.22,22.32,34.92,12.07,0.00,44.71
T4750,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.77,29.60,47.22,22.32,34.92,12.07,0.00,39.77
T4751,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.15,29.60,47.22,22.32,34.92,12.07,0.00,38.15
T4752,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.24,29.60,47.22,22.32,34.92,12.07,0.00,35.24
T4753,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.75,29.60,47.22,22.32,34.92,12.07,0.00,32.75
T4754,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.93,29.60,47.22,22.32,34.92,12.07,0.00,32.93
T4755,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.14,29.60,47.22,22.32,34.92,12.07,0.00,33.14
T4756,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.83,29.60,47.22,22.32,34.92,12.07,0.00,32.83
T4757,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.56,29.60,47.22,22.32,34.92,12.07,0.00,32.56
T4758,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.47,29.60,47.22,22.32,34.92,12.07,0.00,32.47
T4759,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.75,29.60,47.22,22.32,34.92,12.07,0.00,33.75
T4760,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.02,29.60,47.22,22.32,34.92,12.07,0.00,35.02
T4761,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.94,29.60,47.22,22.32,34.92,12.07,0.00,32.94
T4762,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.67,29.60,47.22,22.32,34.92,12.07,0.00,31.67
T4763,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.94,29.60,47.22,22.32,34.92,12.07,0.00,29.94
T4764,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.86,29.60,47.22,22.32,34.92,12.07,0.00,28.86
T4765,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.25,29.60,47.22,22.32,34.92,12.07,0.00,28.25
T4766,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,27.94,29.60,47.22,22.32,34.92,12.07,0.00,27.94
T4767,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.97,29.60,47.22,22.32,34.92,12.07,0.00,28.97
T4768,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,34.05,29.60,47.22,22.32,34.92,12.07,0.00,34.05
T4769,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.51,29.60,47.22,22.32,34.92,12.07,0.00,39.51
T4770,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.10,29.60,47.22,22.32,34.92,12.07,0.00,42.10
T4771,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.36,29.60,47.22,22.32,34.92,12.07,0.00,43.36
T4772,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.13,29.60,47.22,22.32,34.92,12.07,0.00,42.13
T4773,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.12,29.60,47.22,22.32,34.92,12.07,0.00,43.12
T4774,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.14,29.60,47.22,22.32,34.92,12.07,0.00,41.14
T4775,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.67,29.60,47.22,22.32,34.92,12.07,0.00,37.67
T4776,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.99,29.60,47.22,22.32,34.92,12.07,0.00,31.99
T4777,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.29,29.60,47.22,22.32,34.92,12.07,0.00,31.29
T4778,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.08,29.60,47.22,22.32,34.92,12.07,0.00,30.08
T4779,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.46,29.60,47.22,22.32,34.92,12.07,0.00,29.46
T4780,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.63,29.60,47.22,22.32,34.92,12.07,0.00,29.63
T4781,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.95,29.60,47.22,22.32,34.92,12.07,0.00,28.95
T4782,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.58,29.60,47.22,22.32,34.92,12.07,0.00,29.58
T4783,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.18,29.60,47.22,22.32,34.92,12.07,0.00,29.18
T4784,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.87,29.60,47.22,22.32,34.92,12.07,0.00,29.87
T4785,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.77,29.60,47.22,22.32,34.92,12.07,0.00,29.77
T4786,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.09,29.60,47.22,22.32,34.92,12.07,0.00,31.09
T4787,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.36,29.60,47.22,22.32,34.92,12.07,0.00,29.36
T4788,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.62,29.60,47.22,22.32,34.92,12.07,0.00,32.62
T4789,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.56,29.60,47.22,22.32,34.92,12.07,0.00,30.56
T4790,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.66,29.60,47.22,22.32,34.92,12.07,0.00,30.66
T4791,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.50,29.60,47.22,22.32,34.92,12.07,0.00,31.50
T4792,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.05,29.60,47.22,22.32,34.92,12.07,0.00,31.05
T4793,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,34.73,29.60,47.22,22.32,34.92,12.07,0.00,34.73
T4794,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.17,29.60,47.22,22.32,34.92,12.07,0.00,41.17
T4795,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.09,29.60,47.22,22.32,34.92,12.07,0.00,43.09
T4796,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.10,29.60,47.22,22.32,34.92,12.07,0.00,43.10
T4797,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.31,29.60,47.22,22.32,34.92,12.07,0.00,44.31
T4798,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.13,29.60,47.22,22.32,34.92,12.07,0.00,42.13
T4799,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.15,29.60,47.22,22.32,34.92,12.07,0.00,36.15
T4800,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.42,29.60,47.22,22.32,34.92,12.07,0.00,32.42
T4801,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.96,29.60,47.22,22.32,34.92,12.07,0.00,30.96
T4802,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.24,29.60,47.22,22.32,34.92,12.07,0.00,30.24
T4803,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.85,29.60,47.22,22.32,34.92,12.07,0.00,30.85
T4804,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.93,29.60,47.22,22.32,34.92,12.07,0.00,32.93
T4805,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,40.98,29.60,47.22,22.32,34.92,12.07,0.00,40.98
T4806,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.19,29.60,47.22,22.32,34.92,12.07,0.00,45.19
T4807,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.05,29.60,47.22,22.32,34.92,12.07,0.00,44.05
T4808,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.72,29.60,47.22,22.32,34.92,12.07,0.00,44.72
T4809,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.06,29.60,47.22,22.32,34.92,12.07,0.00,42.06
T4810,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.15,29.60,47.22,22.32,34.92,12.07,0.00,35.15
T4811,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.13,29.60,47.22,22.32,34.92,12.07,0.00,31.13
T4812,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.79,29.60,47.22,22.32,34.92,12.07,0.00,28.79
T4813,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.57,29.60,47.22,22.32,34.92,12.07,0.00,28.57
T4814,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.58,29.60,47.22,22.32,34.92,12.07,0.00,28.58
T4815,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.62,29.60,47.22,22.32,34.92,12.07,0.00,28.62
T4816,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.64,29.60,47.22,22.32,34.92,12.07,0.00,37.64
T4817,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.53,29.60,47.22,22.32,34.92,12.07,0.00,41.53
T4818,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.63,29.60,47.22,22.32,34.92,12.07,0.00,44.63
T4819,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.22,29.60,47.22,22.32,34.92,12.07,0.00,46.22
T4820,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.17,29.60,47.22,22.32,34.92,12.07,0.00,44.17
T4821,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.58,29.60,47.22,22.32,34.92,12.07,0.00,43.58
T4822,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.90,29.60,47.22,22.32,34.92,12.07,0.00,30.90
T4823,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.20,29.60,47.22,22.32,34.92,12.07,0.00,23.20
T4824,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,12.86,29.60,47.22,22.32,34.92,12.07,0.00,12.86
T4825,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,9.48,29.60,47.22,22.32,34.92,12.07,0.00,9.48
T4826,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,8.62,29.60,47.22,22.32,34.92,12.07,0.00,8.62
T4827,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,8.52,29.60,47.22,22.32,34.92,12.07,0.00,8.52
T4828,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.68,29.60,47.22,22.32,34.92,12.07,0.00,29.68
T4829,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.02,29.60,47.22,22.32,34.92,12.07,0.00,33.02
T4830,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.30,29.60,47.22,22.32,34.92,12.07,0.00,42.30
T4831,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.41,29.60,47.22,22.32,34.92,12.07,0.00,41.41
T4832,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.10,29.60,47.22,22.32,34.92,12.07,0.00,38.10
T4833,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.86,29.60,47.22,22.32,34.92,12.07,0.00,30.86
T4834,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,29.16,29.60,47.22,22.32,34.92,12.07,0.00,29.16
